id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
18,0,0.0423034,0.0201897,0.0225725,0.07001689999999999,-0.024253099999999996,-0.0012049,0.0082603,0.00158895,-0.0181201,0.048749900000000006,-0.00884093,-0.00553716,0.0250125,-0.0538183,-0.00796738,-0.059988099999999996,0.021246900000000003,0.00707661,0.0160767,-0.0410608
19,1,0.020336,-0.021427900000000003,0.0180949,0.0262122,0.018458900000000004,-0.007941,0.0005219469999999999,-0.0291173,-0.00973057,-0.00748707,-0.0440989,0.00747906,0.0037847,0.000501668,0.0006405,0.046018199999999995,0.00221142,0.0262692,-0.017365799999999997,-0.0366181
20,0,-0.0114996,0.00191134,0.0102358,-0.0162757,0.014097799999999999,-0.038288499999999996,-0.020473599999999998,0.022852599999999997,-0.00373931,-0.020119099999999997,0.0245905,-0.00326108,0.020938,0.0156828,-0.0006650569999999999,0.0076834,0.0158616,-0.0060222,-0.019969,-0.015028799999999998
21,1,-0.0136418,-0.00296827,0.012183,-0.01546,0.00677158,-0.036219,-0.0164142,0.012714399999999999,0.032052699999999996,-0.0138178,0.00574271,-0.0254941,0.0302301,0.011820200000000001,-0.00261802,0.029076499999999998,0.015112200000000001,0.00981628,0.00989658,0.0035626999999999994
22,0,-0.0239907,-0.00764414,-0.00272951,-0.00328962,0.0247027,-0.0398789,-0.0236458,0.00698006,0.013260399999999999,-0.0230673,0.026187099999999998,-0.0172875,0.0269058,0.00169737,0.00177305,0.00160397,0.0264877,0.00974134,-0.025107,-0.0209028
23,0,-0.0107912,0.00542072,-0.00955218,0.00446733,0.019840299999999998,-0.0388335,-0.0239129,-0.00965634,-0.0035489000000000002,-0.0314712,0.00615288,-0.026251099999999996,0.0279161,0.013641200000000001,-0.00766953,0.00711323,0.0309258,0.00675979,-0.0206697,-0.0129894
24,0,0.0399223,0.00156296,0.00353955,-0.013347399999999999,-0.00791801,0.0160779,-0.014525399999999999,-0.00365786,-0.021628799999999997,0.0173537,-0.0245983,0.0135901,-0.0137257,-0.06857260000000001,-0.017421400000000004,0.0171751,0.005513399999999999,0.015208700000000002,0.029779900000000005,-0.00342602
25,0,0.00819855,-0.037359699999999996,-0.0221466,-0.018573,-0.0705235,0.0140286,-0.00876329,-0.00700225,0.00898523,-0.00100142,0.0160826,0.00361289,0.0297612,-0.026674299999999998,-0.049724000000000004,0.0394481,0.0102899,-0.00576388,0.023051099999999998,0.018941299999999998
26,0,0.021893,0.042472,-1.06302e-05,-0.00499937,0.0126673,-0.00789696,-0.0432776,0.06715139999999999,-0.0172545,-0.034311,0.05859119999999999,0.0119175,-0.00886329,-0.0178113,0.013311799999999999,-0.014216399999999999,0.010808700000000001,0.026661200000000003,-0.00868677,-0.00849653
27,1,-0.00982508,-0.010540299999999999,-0.00742757,0.0177205,0.00414011,-0.0009033180000000001,-0.028923,-0.00794317,-0.0158506,-0.0212452,0.025369299999999997,-0.00029436400000000003,0.0118765,0.0177183,-0.028488,-0.0186361,-0.0513134,0.04498219999999999,0.0353218,-0.022565799999999997
28,1,-0.00624983,-0.011924500000000001,0.00330109,0.000825433,0.00955748,0.023650900000000002,0.00773005,-0.00478167,0.0079266,0.029198,-0.00447841,0.021055900000000002,-0.00995559,0.0275163,0.0142563,-0.015073099999999999,0.010731999999999998,0.0247076,0.013296700000000002,0.0062115
29,1,-0.000126894,0.010437700000000001,-0.000187337,-0.00661521,0.000236501,0.033939300000000006,0.00468199,-0.00184338,0.022038,0.00780326,-0.0038469999999999997,0.00681305,0.00599668,-0.00685527,0.021972099999999998,0.00571073,0.00661579,0.030788299999999998,-0.000351542,0.048543
30,1,-0.0559073,0.00891519,0.014099500000000001,-0.0246515,0.0287671,-0.0179324,-0.00609451,-0.0290543,0.00772087,-0.00243548,0.022230700000000003,-0.0324479,0.0259629,0.001425,-0.0142989,0.0009189239999999999,0.021774900000000003,0.0178143,-0.000541215,0.00332967
31,0,-0.0160535,-0.00262561,-0.00270196,-0.0204737,0.00428174,-0.017900599999999996,-0.022695,0.0193555,-0.00366941,-0.013690700000000002,0.0111153,-0.00662181,0.00215708,0.026879200000000002,0.0180579,0.00228774,0.0114523,-0.00629605,-0.010257899999999999,0.0100053
32,0,0.0289363,-0.00612713,0.028763,0.0122611,-0.00772562,0.00699257,0.0106213,0.0177022,0.0361483,-0.041051300000000006,0.00441943,0.010145999999999999,-0.0098208,-0.037288800000000004,-0.06653089999999999,-0.0171854,0.017345199999999998,0.0018487000000000002,0.022741900000000002,-0.00595945
33,1,-0.013640200000000002,0.00289252,-0.00944326,-0.00906242,0.015482399999999999,-0.0432588,-0.0292425,0.00390961,-0.00122049,-0.0318001,0.0118917,-0.0150834,0.0331686,-0.00593642,-0.00526874,0.0040359,0.0209876,0.00740662,-0.0307259,-0.011571799999999998
34,1,-0.00582956,-0.0131298,-0.00151433,-0.008276299999999999,0.0115803,-0.0434925,-0.028124,-0.0143284,-0.0484036,-0.0387002,-0.000708446,-0.00294367,0.0281433,-0.00705473,0.00530103,0.0166157,0.00444143,0.013364500000000001,-0.00603495,-0.00686215
35,1,0.00249917,-0.024524400000000002,0.00644218,0.0482366,0.0142608,-0.00782715,-0.0187649,0.00836512,0.0261009,-0.00464066,0.0356913,0.00484835,0.041136,-0.0154849,-0.0348173,-0.0118121,0.00105281,-0.0470742,-0.0250393,-0.021320500000000003
36,0,0.025177,0.00849111,0.00663729,0.00345701,-0.016354900000000002,0.0338878,0.014558199999999999,0.00522191,-0.0163979,0.031235400000000003,-0.00995333,-0.00963079,-0.029238099999999996,0.00748104,0.0177297,0.0200077,-0.00285584,0.0654223,0.010675200000000001,0.0160363
37,1,0.0112599,-0.0208683,0.00304965,0.0122174,-0.011968600000000001,0.0110519,0.00130461,0.021203299999999998,0.00455653,0.0096479,0.00591329,-0.0111358,0.026636700000000003,-0.000820733,-0.0132629,0.024155700000000002,-0.0148808,-0.0186242,-0.00432705,0.0109619
38,1,0.0291805,-0.0104514,0.00859263,-0.00177413,0.0317205,-0.0154871,-0.0213643,0.00211191,-0.0837367,-0.025805900000000003,-0.0102622,0.000855005,-0.00379733,-0.0326083,-0.0244292,0.008897200000000001,0.0149713,-0.0162905,0.0295387,-0.0221638
39,0,-0.0152404,0.00580425,0.00873444,-0.00633313,0.00847506,-0.043175599999999995,-0.0266692,-0.00582736,0.00829251,-0.027436099999999998,0.00194568,-0.0248608,0.027891200000000005,0.00493975,-0.00937485,0.0083951,0.031067,-0.00121891,-0.014334600000000001,-0.017718400000000002
40,0,-0.0236253,-0.0115184,0.0401121,-0.0605066,0.0109277,0.00678901,0.00708783,0.013372899999999998,0.0243884,0.00149526,-0.034341,-0.020921900000000004,0.00176864,-0.0100511,0.010559200000000001,-0.028374200000000002,0.0174412,-0.0083159,-0.0302029,-0.0006742580000000001
41,1,0.00378493,-0.013225799999999998,-0.019544,-0.00192502,-0.0321658,-0.0131371,0.014292500000000001,-0.022279900000000002,0.012571700000000002,0.00901203,0.012122399999999998,-0.0183322,0.0140541,-0.0123751,0.0174731,-0.039578800000000004,0.012218799999999998,-0.00582054,-0.00165014,-0.017043400000000004
42,1,0.00080513,-0.000724945,0.012026700000000001,-0.0193401,0.00574865,-0.028340499999999998,-0.00723812,0.00603205,0.00653109,-0.031941000000000004,0.01722,-0.021070500000000002,0.0333844,-0.00337328,0.0039291,-0.00102233,0.040160900000000006,0.00295336,-0.0342017,-0.0131916
43,1,-0.026952499999999997,0.018045699999999998,-0.0100433,-0.00144307,0.00375676,-0.0335294,-0.017812099999999997,0.00812436,-0.01365,-0.0213731,0.012815,0.00142084,0.021278799999999997,0.021922900000000002,-0.0204085,0.00612666,0.0195736,0.0180981,-0.029270099999999997,0.00848283
44,1,0.0171731,-0.0012007,0.026522399999999998,-0.00268201,0.0230883,0.013190899999999998,0.00381626,-0.0757919,0.027408999999999996,-0.000744402,0.00206291,0.0182201,-0.03265440000000001,-0.00525216,6.13556e-05,-0.0372094,0.0328696,-0.0143308,-0.0397288,0.0152905
45,0,0.014812899999999999,-0.021049000000000002,-0.042561400000000006,-0.019644099999999998,-0.00350346,-0.00437479,-0.0531443,0.048079699999999996,0.0237895,0.020482499999999997,-0.0231138,0.025024,-0.030478199999999997,0.0149267,0.017122599999999998,0.0134269,0.0157781,0.010577,-0.0141686,-0.00424977
46,1,0.0100387,0.0255293,-0.00639672,0.00487395,-0.023516099999999998,-0.0015004,0.0329657,0.014181200000000001,0.033419199999999996,0.012000499999999999,-0.0108935,0.000810415,-0.0316564,-0.058379099999999996,-0.00754152,0.00671999,-0.0402163,-0.0734998,0.017124200000000003,-0.027998200000000004
47,1,-0.0260176,-0.00796868,0.00476147,-0.0120676,0.0139887,-0.0341865,-0.018504,-0.00443821,-0.00118074,-0.0291834,0.00552449,0.00185624,0.032787800000000006,0.00633192,-0.0219514,-0.0049846000000000005,0.027932299999999997,0.00236697,-0.017448500000000002,0.00296752
48,1,-0.030630400000000002,0.00981148,-0.013294,0.0192127,0.0076971999999999995,-0.00695969,0.00812831,-0.00588342,-0.0312938,-0.00968345,0.035262199999999994,0.0164408,0.022537,0.022858,-0.0118837,0.028363,0.018603,-0.026291700000000005,-0.0131273,-0.0423032
49,0,-0.026891200000000004,0.0595164,-0.0126847,-0.0190569,-0.0094399,0.0039677,-0.017123,-0.0353267,0.0228165,0.00122658,0.00400369,0.0230356,-0.00811613,-0.00710065,-0.04427709999999999,-0.0263437,-0.000511796,-0.015012799999999998,-0.013218100000000002,-0.012977899999999999
50,0,-0.0144394,0.0102631,0.00350607,-0.00166706,0.0277194,-0.0336148,-0.0304482,-0.008327600000000001,6.11872e-05,-0.041941900000000004,0.00368988,-0.0211202,0.0157713,0.00510952,-0.019590700000000003,0.00923052,0.022037599999999997,0.0103504,-0.0126474,-0.00800148
51,0,-0.0135537,-0.00391512,-0.00609811,-0.022091299999999998,-0.00284391,-0.014481399999999998,-0.0113182,-0.0472394,-0.0105862,0.00431684,-0.023393,0.025099,0.00844722,-0.013024200000000001,0.0117933,0.00624693,-0.024042400000000002,0.0143089,-0.046446100000000004,-0.015218299999999999
52,0,0.0038066000000000003,0.00936707,0.0178105,0.0242169,0.0231363,-0.0314985,-0.024993500000000002,-0.00810684,-0.000108362,-0.0117015,0.011319200000000001,-0.0206577,0.021427,0.0143903,-0.00408312,0.0127086,0.0291673,-0.00324594,-0.0398972,-0.00684213
53,1,-0.0186343,-0.00358586,0.00367723,0.00503481,0.00611026,-0.0379716,-0.0248518,-0.007021899999999999,0.00708908,-0.039319400000000004,0.016697200000000002,-0.0161399,0.0236324,-0.00118054,-0.00592982,0.0169462,0.022274000000000002,0.0113626,-0.023471400000000003,-0.0193497
54,0,-0.0110388,-0.0178581,-0.0135721,-0.016841,-0.0288528,0.00140019,-0.016509799999999998,0.016986599999999998,0.0350167,-0.00189938,-0.0482633,-0.0252974,0.00710184,-0.039374400000000004,-0.00632911,0.044942699999999995,0.0142406,-0.0104338,-0.0110894,-0.024227000000000002
55,1,0.019008900000000002,-0.0298993,0.0356062,0.011059200000000002,0.00836534,0.028235000000000003,0.00299755,-0.0277014,-0.0235511,0.0144752,0.044726999999999996,0.024174200000000003,-0.0368106,0.00803094,0.000790553,-0.015566499999999999,-0.0272687,0.00044001099999999997,-0.00526911,0.0229608
56,1,-0.0231783,0.0152132,-0.0101787,-0.033813199999999995,0.016102,-0.0367083,-0.00892781,0.0492649,-0.0205934,-0.024840099999999997,0.029796800000000002,-0.0327356,0.0128155,0.014491200000000001,0.00202093,-0.0138047,0.026105400000000004,0.0354724,-0.00787232,0.00485046
57,0,0.021111900000000003,-0.00021173400000000002,0.024930400000000002,0.0190433,-0.0140672,-0.0273292,-0.0193489,-0.039448800000000006,0.00147643,-0.017905599999999997,0.0199731,-0.0149496,-0.00355365,-0.017324700000000002,0.015955200000000003,0.05078819999999999,0.0184931,0.00239805,-0.00850143,0.00924381
58,0,0.0626366,-0.0115984,-0.011257799999999998,0.015398599999999998,0.012291100000000001,-0.0318053,-0.029343,-0.0127914,0.00481566,-0.0326433,-0.017098699999999998,0.014438999999999999,0.0295087,0.00735692,0.00673037,-0.014849600000000001,0.0432831,0.00843554,-0.046525199999999996,-0.004106899999999999
59,0,-0.0201445,0.011099700000000002,-0.0159268,0.00042457199999999996,0.00240471,-0.0349557,-0.025253900000000003,-0.014449600000000002,0.00695528,-0.03235759999999999,-0.014309299999999999,-0.0204577,0.0444903,0.014692199999999999,-0.0088345,0.00928238,0.015899,-0.00544878,-0.0266578,-0.00209184
60,0,-0.000813131,-0.011404700000000002,-0.016374700000000002,-0.00140332,0.0282825,-0.038489800000000005,-0.0246764,0.00848421,0.00975409,-0.037318199999999996,0.00365734,-0.0117617,0.0204363,0.019488299999999997,0.00289906,0.0238149,0.0375578,-0.00345232,-0.0234808,0.000767093
61,0,0.0125249,0.014760200000000001,-0.0071381,0.0124176,-0.00152687,0.024103299999999998,-0.00606247,-0.0429319,-0.0298718,0.016008,-0.00265893,0.017756900000000003,-0.022594799999999998,0.040445,-0.000351416,0.000357163,-0.018702,-0.0257077,0.0169968,-0.0026255
62,0,-0.00631805,0.05103819999999999,-0.0138505,-0.0202519,0.012038,-0.00225701,-0.00632917,0.00378834,0.035823900000000006,-0.0161216,0.06936210000000001,-0.06388630000000001,0.00216668,-0.0171679,0.013863200000000001,-0.0122979,0.0238708,-0.07217919999999999,-0.046672500000000006,0.0297541
63,0,0.011839,-0.034302099999999995,0.0105432,-0.00541411,0.00765239,-0.0301224,-0.00337322,-0.0144658,-0.00615046,-0.017936900000000002,-0.0061038,0.019728700000000002,0.016199,0.00545275,-0.00282264,-0.00676225,0.022027099999999997,0.00204938,-0.0219776,-0.028937599999999997
64,0,0.0144834,0.0350601,0.014231899999999999,-0.0128626,0.00314587,-0.0359038,-0.044894699999999996,0.00278143,0.0127698,-0.0334765,-0.0197531,-0.010706700000000001,0.026872399999999998,-0.00426783,0.0146308,0.0136487,0.0287605,0.0198972,-0.022449700000000003,0.00247688
65,0,0.00219181,-0.00187934,0.0398566,0.0135166,0.0106742,-0.023074200000000003,-0.0134386,-0.0111955,0.033620599999999994,-0.0362714,0.00800815,0.00360615,0.0317495,0.026953199999999997,-0.032512099999999995,-0.0119998,0.0345575,0.00667942,-0.0248338,-0.0228054
66,0,-0.00731024,0.00149928,0.0139077,0.0058481,0.013189900000000001,-0.03360080000000001,-0.026638099999999998,0.0537023,0.0171907,-0.00407171,0.0125904,0.000340529,-0.00219613,0.0376509,-0.023176699999999998,0.0122566,0.011747,0.00709733,-0.015860299999999997,0.0193348
67,0,0.00748705,-0.0320949,-0.012628700000000001,-0.0253563,-0.035362,-0.00582324,0.0502355,0.0195111,0.027659899999999998,-0.0031443,0.0174082,0.027193400000000003,0.0335732,-0.0218183,-0.0284504,-0.0143878,-0.0103504,0.0153999,0.0252571,0.0312015
68,1,0.000874282,0.0535283,0.0490016,0.0181612,0.011646700000000001,0.010142100000000001,0.0574332,-0.00700024,0.023555200000000002,0.00132546,-0.0174297,-0.000278098,-0.00520416,0.025807,0.026370400000000002,-0.056471,-0.0034985999999999997,-0.0351922,-0.0054225,-0.0428629
69,0,-0.00848936,0.0119179,0.00786757,0.00108712,0.00880646,-0.034107900000000003,-0.0161012,0.00290359,-0.00400432,-0.016769700000000002,0.0113895,-0.030292900000000005,0.0186202,0.00130288,-0.0158611,0.020699099999999998,0.0270798,0.00823764,-0.0323123,-0.00494377
70,1,0.014232,0.016647400000000003,0.0106895,-0.0337117,0.0105047,-0.0122165,-0.010917200000000002,-0.0281459,0.010038,0.00735159,0.00637787,0.00262374,-0.00292214,0.011798399999999999,0.00184186,-0.00849641,0.045561800000000006,0.000896176,0.00783895,-0.0119255
71,1,-0.00239597,0.00200035,-0.0197929,-0.00328022,0.0169699,-0.03723730000000001,-0.027257999999999998,-0.00893959,0.00844429,-0.013859100000000001,0.017172200000000002,-0.0216122,0.0314455,0.00748002,0.0170013,0.017553400000000004,0.0261991,0.0169427,-0.0255233,0.00422285
72,0,-0.0132977,-0.00212136,0.00627203,-0.0145942,0.0235616,-0.0396507,-0.0340426,-0.00461809,0.00820009,-0.03508119999999999,0.0061544,-0.0110846,0.0113124,0.00145954,0.000752693,-0.00975779,0.0187338,0.018009200000000003,-0.0123384,-0.011776799999999999
73,1,0.00758578,0.0320039,0.00395308,-0.016863099999999995,-0.0176225,0.00562394,0.0175785,-0.014279399999999998,-0.0204667,-0.00714459,-0.025125,-0.00539021,-0.0118833,0.018912599999999998,-0.060763,0.0279041,-0.0289123,-0.00920917,-0.019074400000000002,-0.0269529
74,0,0.00109764,-0.00429831,-0.00463284,-0.023439500000000002,-0.00700021,-0.0254601,-0.030667000000000003,0.0149578,-0.014149100000000001,-0.00143823,-0.012394200000000001,-0.010387700000000001,0.0187922,-0.0101737,-0.0165605,0.00906393,0.0230422,-0.0161598,-0.0209749,-0.00289476
75,1,0.011122700000000001,0.012565100000000001,-0.024891999999999997,-0.0159849,-0.0167429,0.0157699,-0.014305100000000001,-0.00187338,0.032684,0.0162131,-0.029095,-0.00576657,0.025671499999999996,-0.0129188,-0.00394454,-0.015625999999999998,-0.0138821,0.00883161,-0.0013904000000000002,-0.00731933
76,0,-0.00903935,0.00354719,-0.007951399999999999,-0.0140555,0.0178809,-0.0401509,-0.0224384,0.00316647,-0.00140975,-0.024942500000000003,-9.40695e-05,-0.034194,0.0320249,0.000978888,-0.00889344,0.020253,0.0324091,0.00611908,-0.0214613,-0.000933877
77,0,-0.0226522,0.0116545,0.00685497,-0.00416163,0.00319877,-0.0355894,-0.0316697,-0.00571452,0.0122227,-0.020419299999999998,0.00674603,-0.0222047,0.00640041,-0.00170506,-0.0262485,0.0127907,0.012214200000000001,0.00335035,-0.0174355,0.00726395
78,1,0.028317099999999998,0.00617795,-0.00421345,0.0252077,0.0178587,0.02476,0.0119425,-0.00464948,-0.018581999999999998,0.031741200000000004,-0.00525042,-0.010493299999999999,0.00185578,0.00650242,0.034270999999999996,-0.0181191,-0.0161128,-0.0108126,-0.00995145,0.0219757
79,1,0.00842573,-0.015616999999999999,-0.046681099999999996,0.030429,-0.000711776,0.0192438,-0.00286586,0.0160041,-0.038210400000000005,0.0211261,0.0139697,0.0450551,0.00410578,-0.012095700000000001,-0.017778099999999998,-0.0296161,-0.00766031,-0.0381596,0.010971999999999999,0.0191359
80,1,-0.00179215,-0.00542816,0.0261337,-0.0091387,-0.040824900000000004,-0.0229864,-0.036396,0.00825826,-0.017687099999999997,-0.0120667,-0.0151601,0.010151799999999999,0.015747999999999998,-0.0194973,-0.0100315,-0.00403199,0.0614285,0.017383900000000004,-0.0119302,-0.0128555
81,1,0.0102358,0.0070079999999999995,-0.014118200000000001,-0.00506208,0.018869900000000002,-0.0122072,-0.0296195,-0.00296104,0.0166926,-0.00450327,0.027735700000000002,0.011752799999999999,0.0157701,-0.04373730000000001,0.0384304,-0.027717099999999998,0.00944887,-0.049232099999999994,-0.0111334,0.00782925
82,0,0.0263058,-0.0447004,0.0216134,0.00021994900000000002,-0.0181755,0.0059843000000000006,0.0070735,-0.028810099999999998,-0.00771198,0.0303363,0.0192709,0.00393015,0.0207275,0.0393859,0.00668899,-0.0168823,-0.00125826,-0.0164881,-0.0101995,0.0226124
83,0,0.0161409,0.00853519,0.00276523,-0.025877400000000002,-0.0402365,-0.00815419,0.0231709,0.00476531,-0.033783099999999996,-0.0215393,-0.00270344,-0.014368100000000002,-0.015710299999999996,0.0369382,-0.016060599999999998,0.0328245,0.00356454,0.000403447,0.000588525,0.039157300000000006
84,1,-0.00955506,-0.00620469,-0.0185627,-0.00613428,-0.0173892,-0.00019961,0.0193942,0.00317668,-0.0101248,0.0180332,-0.0358435,0.0216274,0.00536853,0.0159221,-0.00879687,0.00949896,0.0117199,-0.0135537,-0.00254283,0.0472923
85,0,0.00613253,0.010690799999999999,-0.00077473,-0.026194,0.000446997,-0.0372671,-0.0346746,-0.00884592,0.0055287,-0.035886400000000006,-0.0114445,0.00335761,0.0384134,-0.00033749800000000004,-0.00146385,0.00914497,0.0351046,0.0125875,-0.010819200000000001,-0.0181887
86,1,-0.020142300000000002,0.019090299999999998,-0.00349275,-0.013911700000000003,-0.00435211,-0.013112700000000001,0.011453299999999998,0.0432017,0.06851669999999999,-0.000382709,0.00348787,0.024052,-0.0197473,-0.000382674,0.012209200000000002,-0.020898,-0.032664599999999995,0.0232811,-0.047692,0.0154579
87,0,-0.0116438,0.024874,-0.0071617,0.00330987,-0.011117299999999998,8.39484e-05,0.0251134,0.0254627,0.0573849,-0.017503,-0.0479853,0.0223942,-0.000615366,0.00551865,0.0180652,-0.00275716,-0.023470500000000002,-0.0235158,0.00565174,0.0111019
88,0,-0.047358199999999996,0.0576283,0.00488416,-0.00627669,0.000509592,-0.0117511,0.0133317,0.06505880000000001,0.00259532,0.0040379,-0.030646,0.017605799999999998,-0.00642315,0.07241449999999999,0.0193194,-0.0555626,0.020302200000000003,-0.0220671,0.00394448,-0.029911200000000002
89,1,-0.0218204,-0.0162449,-0.0384429,-0.036278,0.0243345,-0.0324657,-0.019622,0.0220098,0.000119856,-0.015907,0.016616099999999998,-0.00987573,0.022463999999999998,0.0077406,-0.015841499999999998,0.0134672,0.00946899,0.00430071,-0.00287277,-0.021653799999999997
90,1,0.0134572,0.00833194,0.0501212,-0.0143935,-0.00373284,-0.0239148,-0.028326,0.00172567,0.0290957,0.0249587,0.059095400000000006,-0.028492,0.0177468,0.028261099999999997,0.0249578,-0.026497700000000003,-0.016862099999999998,-0.0211817,-0.00166185,0.0100039
91,1,-0.00496207,0.00946541,-0.00379556,-0.0170178,0.00577543,-0.035524900000000005,-0.0229226,0.00349226,0.00257035,-0.033401099999999996,0.00944782,-0.023593700000000002,0.03582659999999999,0.00341559,-0.00956338,0.016491400000000003,0.0400688,0.012842500000000001,-0.027723900000000003,0.00127993
92,1,-0.013762700000000001,-0.0079397,0.0102479,0.00260001,0.0112365,-0.0342506,-0.023094,0.00185788,-0.00369012,-0.024299900000000003,0.00178631,-0.0293423,0.027407799999999996,0.0244495,-0.000742096,0.0234946,0.00916177,-0.012816299999999997,-0.0151722,-0.0162114
93,0,-0.0171176,0.00830886,0.023174700000000003,-0.00950056,0.016612599999999998,-0.027207299999999997,-0.0277569,-0.00723016,0.0272584,-0.026001599999999996,-0.0011538,-0.0185459,0.034868,-0.00925852,-0.021872799999999998,0.0077212,0.0333603,-0.0006820839999999999,-0.0123216,-0.022099900000000002
