# id,userId,itemId,rating
520,1571,2675,1
521,4135,2754,1
522,3218,1009,1
523,650,846,1
524,4245,1349,1
525,1705,1575,1
526,3485,652,1
527,5395,2995,1
528,121,250,1
529,3822,753,1
530,5342,655,1
531,622,1480,1
532,1311,447,1
533,20,944,1
534,3663,2913,1
535,1162,1704,1
536,1329,2658,1
537,522,1258,1
538,4304,528,1
539,5194,2231,1
540,3785,709,1
541,2506,663,1
542,4721,205,1
543,4268,1941,1
544,4653,1519,1
545,247,1104,1
546,2497,1072,1
547,3545,2178,1
548,2199,906,1
549,4937,734,1
550,897,1974,1
551,4458,2105,1
552,293,1444,1
553,2520,476,1
554,2911,147,1
555,3129,838,1
556,4904,1652,1
557,3359,1382,1
558,3452,181,1
559,1660,2889,1
560,1487,2038,1
561,1427,1552,1
562,489,702,1
563,994,740,1
564,2299,754,1
565,168,448,1
566,617,1843,1
567,1903,93,1
568,3690,461,1
569,4253,1731,1
570,178,2835,1
571,2219,1852,1
572,3607,1862,1
573,1180,200,1
574,1929,615,1
575,3359,918,1
576,3287,2670,1
577,5469,2482,1
578,5207,1955,1
579,3506,1259,1
580,1740,176,1
581,1987,1194,1
582,2919,777,1
583,3314,2261,1
584,5261,1640,1
585,833,584,1
586,2220,205,1
587,1927,1577,1
588,4067,2537,1
589,5424,1133,1
590,5251,624,1
591,1118,1492,1
592,5492,1929,1
593,857,2391,1
594,381,1923,1
595,4179,2929,1
596,2406,1824,1
597,3232,995,1
598,4931,291,1
599,2548,1433,1
600,1634,1906,1
601,444,844,1
602,4159,1665,1
603,4051,1629,1
604,425,43,1
605,1966,1628,1
606,3560,775,1
607,310,1195,1
608,2931,1799,1
609,388,1957,1
610,3351,1468,1
611,3387,1462,1
612,1299,864,1
613,4145,1346,1
614,4365,501,1
615,2960,1718,1
616,189,1090,1
617,3351,1764,1
618,2336,2306,1
619,3776,293,1
620,5143,2110,1
621,2610,1430,1
622,5323,1061,1
623,4253,593,1
624,537,1006,1
625,515,486,1
626,3737,1582,1
627,977,2964,1
628,4141,1469,1
629,108,1048,1
630,4943,811,1
631,4810,2128,1
632,5407,2254,1
633,2864,1259,1
634,4327,42,1
635,2407,2801,1
636,2008,2001,1
637,4370,1919,1
638,147,466,1
639,436,749,1
640,5041,1544,1
641,4617,2229,1
642,2406,1875,1
643,154,2470,1
644,4989,835,1
645,338,2728,1
646,4043,174,1
647,3188,148,1
648,4011,665,1
649,747,816,1
650,4438,2282,1
651,4153,1900,1
652,3558,1246,1
653,4624,760,1
654,2022,1199,1
655,1204,271,1
656,2671,1928,1
657,4224,2708,1
658,3849,136,1
659,1752,1200,1
660,94,302,1
661,2772,745,1
662,4360,249,1
663,1078,1051,1
664,429,655,1
665,1981,2018,1
666,5310,28,1
667,4359,2462,1
668,2608,2920,1
669,4864,1774,1
670,844,218,1
671,3050,1345,1
672,4826,266,1
673,4215,1957,1
674,4438,2582,1
675,750,2736,1
676,3359,1184,1
677,397,956,1
678,1281,1203,1
679,1353,743,1
680,2675,405,1
681,4482,953,1
682,3982,979,1
683,4467,669,1
684,4025,191,1
685,4379,2445,1
686,2760,369,1
687,4530,483,1
688,3178,1400,1
689,368,1571,1
690,577,1813,1
691,501,1944,1
692,2072,14,1
693,2178,2788,1
694,2719,2632,1
695,3392,707,1
696,3514,2249,1
697,371,882,1
698,3575,52,1
699,4718,2737,1
700,4135,2777,1
701,3948,3,1
702,4452,1500,1
703,3505,964,1
704,681,14,1
705,3043,1850,1
706,3708,508,1
707,5424,2160,1
708,519,1245,1
709,321,1192,1
710,1480,1219,1
711,5252,1143,1
712,589,696,1
713,2607,1823,1
714,1579,27,1
715,3101,1401,1
716,260,1816,1
717,1729,2251,1
718,2205,2498,1
719,1271,1938,1
720,662,2463,1
721,5502,2629,1
722,825,2783,1
723,564,1492,1
724,1055,1955,1
725,3494,380,1
726,3841,2864,1
727,1528,2331,1
728,4693,2535,1
729,2931,649,1
730,2866,1169,1
731,2589,936,1
732,4598,2981,1
733,4425,442,1
734,1131,337,1
735,1192,1400,1
736,5449,807,1
737,3915,2698,1
738,3040,189,1
739,2796,517,1
740,1443,2791,1
741,4399,642,1
742,4572,1190,1
743,2656,693,1
744,669,418,1
745,5018,202,1
746,2127,341,1
747,4419,2255,1
748,627,2681,1
749,112,163,1
750,2946,110,1
751,5180,969,1
752,2248,369,1
753,1542,1551,1
754,2056,2345,1
755,3293,911,1
756,91,120,1
757,577,427,1
758,1028,1000,1
759,711,1931,1
760,3447,930,1
761,5166,1565,1
762,2150,2179,1
763,3342,2027,1
764,3258,2860,1
765,5349,10,1
766,5078,1526,1
767,4407,688,1
768,3587,172,1
769,2830,2634,1
770,3151,186,1
771,4404,1301,1
772,3498,1968,1
773,1043,426,1
774,3091,2225,1
775,1332,1283,1
776,4130,210,1
777,3296,631,1
778,4735,1682,1
779,3775,28,1
780,447,1199,1
781,850,2369,1
782,1284,1415,1
783,148,143,1
784,5295,939,1
785,1850,159,1
786,2365,1367,1
787,3964,824,1
788,3537,1896,1
789,5106,2855,1
790,4679,1240,1
791,564,2480,1
792,3876,805,1
793,4176,1191,1
794,1091,2358,1
795,2073,1469,1
796,3811,2948,1
797,2154,1101,1
798,3218,2380,1
799,2902,1293,1
800,3570,1476,1
801,4100,1399,1
802,5194,20,1
803,4833,1366,1
804,2618,1839,1
805,436,763,1
806,3342,2717,1
807,94,308,1
808,1950,1556,1
809,2341,1538,1
810,4827,1517,1
811,4990,2221,1
812,2725,1522,1
813,4786,1231,1
814,5419,2261,1
815,557,2358,1
816,5379,1945,1
817,812,27,1
818,5340,936,1
819,1183,554,1
820,1381,1225,1
821,5295,2445,1
822,1262,1938,1
823,762,650,1
824,965,49,1
825,2189,380,1
826,974,306,1
827,180,1384,1
828,5453,882,1
829,438,2762,1
830,3480,406,1
831,1903,2,1
832,5111,1885,1
833,5249,1816,1
834,4908,1403,1
835,4438,1705,1
836,1479,1219,1
837,1252,736,1
838,4143,369,1
839,4485,1906,1
840,2778,422,1
841,1448,772,1
842,1057,744,1
843,557,142,1
844,4669,2221,1
845,3392,1221,1
846,1332,1779,1
847,163,843,1
848,5429,1785,1
849,2416,2405,1
850,2939,2764,1
851,5492,1283,1
852,1311,2119,1
853,3069,1704,1
854,2589,489,1
855,3267,2505,1
856,4931,2300,1
857,2421,881,1
858,5520,1735,1
859,112,266,1
860,2263,1456,1
861,3669,369,1
862,648,1988,1
863,1019,1371,1
864,4672,115,1
865,2103,1764,1
866,1756,928,1
867,1812,976,1
868,645,1221,1
869,3521,2898,1
870,4200,2614,1
871,3328,1903,1
872,1073,1318,1
873,2778,2489,1
874,4598,2211,1
875,524,882,1
876,3328,136,1
877,3639,125,1
878,1073,1296,1
879,1859,1340,1
880,3149,494,1
881,5192,2152,1
882,1524,1203,1
883,3663,1477,1
884,3521,615,1
885,5198,1329,1
886,2941,1504,1
887,670,1072,1
888,1046,2489,1
889,709,43,1
890,4705,2277,1
891,2141,15,1
892,1528,1277,1
893,4452,2240,1
894,656,1891,1
895,4931,736,1
896,2038,2382,1
897,51,663,1
898,3791,1370,1
899,3965,1767,1
900,1660,2893,1
901,1831,715,1
902,673,1504,1
903,4339,422,1
904,2783,2720,1
905,724,7,1
906,3130,577,1
907,4221,1474,1
908,691,9,1
909,2678,1212,1
910,3542,1225,1
911,5232,425,1
912,5221,2121,1
913,2109,1359,1
914,444,1712,1
915,5061,2609,1
916,654,1993,1
917,3952,777,1
918,4805,944,1
919,421,2867,1
920,1021,2153,1
921,755,2240,1
922,5379,2554,1
923,180,811,1
924,575,1062,1
925,2665,1257,1
926,1184,2865,1
927,1167,1900,1
928,3039,2178,1
929,4894,1631,1
930,180,271,1
931,1350,2321,1
932,3879,1005,1
933,3956,191,1
934,1155,1203,1
935,5277,2002,1
936,2936,1117,1
937,2925,488,1
938,1448,2418,1
939,5098,1780,1
940,5409,2431,1
941,3019,2493,1
942,1489,1670,1
943,3132,2223,1
944,4307,92,1
945,1265,1321,1
946,1702,563,1
947,1795,936,1
948,180,2199,1
949,4992,587,1
950,3742,1934,1
951,2011,1787,1
952,20,2219,1
953,1081,426,1
954,3054,1683,1
955,5222,829,1
956,5273,634,1
957,2072,2138,1
958,3751,1788,1
959,1400,724,1
960,2991,2392,1
961,1663,1476,1
962,5520,2768,1
963,5492,2390,1
964,1850,7,1
965,1316,1863,1
966,345,1570,1
967,4798,2103,1
968,4043,2798,1
969,2853,1861,1
970,4960,268,1
971,997,577,1
972,214,1125,1
973,4915,2832,1
974,2073,1927,1
975,5249,2193,1
976,4210,1213,1
977,3279,764,1
978,2411,3,1
979,4452,1178,1
980,3785,2483,1
981,589,664,1
982,1951,2516,1
983,2925,1026,1
984,3878,741,1
985,1242,2,1
986,3624,1407,1
987,2645,1081,1
988,2700,325,1
989,99,2828,1
990,1252,55,1
991,4162,1511,1
992,1047,1170,1
993,4935,660,1
994,971,1920,1
995,4495,1292,1
996,1529,2235,1
997,2088,2267,1
998,4341,585,1
999,5283,74,1
1000,4497,2336,1
1001,3151,482,1
1002,1677,2628,1
1003,46,2710,1
1004,5492,755,1
1005,1938,247,1
1006,112,44,1
1007,5194,39,1
1008,2385,1020,1
1009,5065,1773,1
1010,1747,1980,1
1011,90,779,1
1012,436,912,1
1013,5517,2156,1
1014,897,777,1
1015,2820,2121,1
1016,1580,1569,1
1017,1242,19,1
1018,1831,1013,1
1019,3454,1035,1
1020,2589,1922,1
1021,1903,481,1
1022,1390,2312,1
1023,1612,22,1
1024,3952,722,1
1025,4270,896,1
1026,5106,2864,1
1027,1284,434,1
1028,3278,1587,1
1029,1445,2769,1
1030,1964,2786,1
1031,655,709,1
1032,3276,2893,1
1033,3449,1009,1
1034,1311,2923,1
1035,5360,187,1
1036,2664,2900,1
1037,2718,1365,1
1038,363,120,1
1039,4427,2378,1
1040,3342,2471,1
1041,2029,1324,1
1042,1637,914,1
1043,5278,977,1
1044,3369,791,1
1045,3319,863,1
1046,4158,473,1
1047,4825,264,1
1048,2420,2571,1
1049,1045,1987,1
1050,3253,2350,1
1051,2427,1204,1
1052,3620,1327,1
1053,2728,1700,1
1054,621,1700,1
1055,1675,758,1
1056,5427,2479,1
1057,768,2360,1
1058,659,2290,1
1059,1274,2301,1
1060,4282,469,1
1061,1878,1595,1
1062,1295,2024,1
1063,4760,1033,1
1064,4276,921,1
1065,1085,98,1
1066,4756,223,1
1067,3211,736,1
1068,4691,1462,1
1069,4187,2508,1
1070,3447,131,1
1071,725,561,1
1072,3437,2775,1
1073,5379,1567,1
1074,5082,2038,1
1075,573,1001,1
1076,4931,2819,1
1077,4313,2133,1
1078,2735,751,1
1079,5528,1798,1
1080,2377,1440,1
1081,213,2653,1
1082,2589,22,1
1083,5474,380,1
1084,4067,2977,1
1085,3359,2362,1
1086,5111,1001,1
1087,407,2495,1
1088,4076,2140,1
1089,2512,294,1
1090,2303,657,1
1091,959,746,1
1092,3406,2793,1
1093,3664,2009,1
1094,130,2236,1
1095,1871,2389,1
1096,4259,2985,1
1097,5514,2456,1
1098,2462,1005,1
1099,3755,455,1
1100,3663,2262,1
1101,967,107,1
1102,4198,205,1
1103,1058,709,1
1104,45,1885,1
1105,3843,2118,1
1106,5434,243,1
1107,700,1230,1
1108,2589,453,1
1109,3507,2967,1
1110,4100,505,1
1111,43,1213,1
1112,1241,1416,1
1113,999,291,1
1114,3663,1420,1
1115,66,1675,1
1116,4885,1765,1
1117,3344,1266,1
1118,5340,1903,1
1119,1109,145,1
1120,5358,762,1
1121,1184,2341,1
1122,4663,2715,1
1123,1291,1878,1
1124,1869,1427,1
1125,3312,2843,1
1126,3024,450,1
1127,4501,592,1
1128,4924,243,1
1129,899,1051,1
1130,4438,1593,1
1131,2211,1283,1
1132,1284,1809,1
1133,625,445,1
1134,565,2768,1
1135,3956,1009,1
1136,2088,1142,1
1137,5360,907,1
1138,3369,246,1
1139,169,1867,1
1140,12,927,1
1141,3494,2195,1
1142,135,2767,1
1143,3328,2018,1
1144,5114,1439,1
1145,3318,2760,1
1146,2808,1925,1
1147,1587,1206,1
1148,4198,2240,1
1149,1341,453,1
1150,3287,628,1
1151,1369,1950,1
1152,5236,628,1
1153,168,667,1
1154,5261,1562,1
1155,2072,48,1
1156,3895,1804,1
1157,1566,1629,1
1158,814,501,1
1159,2466,2759,1
1160,4551,2251,1
1161,4732,147,1
1162,887,655,1
1163,1811,188,1
1164,2603,1907,1
1165,1388,1207,1
1166,3585,1181,1
1167,4756,150,1
1168,1055,991,1
1169,4119,2327,1
1170,4463,2938,1
1171,1985,477,1
1172,2258,2277,1
1173,2656,292,1
1174,340,1676,1
1175,3218,293,1
1176,2263,755,1
1177,1040,2350,1
1178,570,1539,1
1179,5471,1634,1
1180,3291,845,1
1181,2074,1803,1
1182,3734,2050,1
1183,4104,483,1
1184,1595,1761,1
1185,2702,1181,1
1186,3988,987,1
1187,5369,366,1
1188,181,1898,1
1189,2117,1987,1
1190,5394,1495,1
1191,4118,1379,1
1192,5042,2426,1
1193,409,2676,1
1194,2919,2628,1
1195,2804,2803,1
1196,3675,66,1
1197,5419,1035,1
1198,1850,2610,1
1199,3402,78,1
1200,3823,1665,1
1201,105,1978,1
1202,383,115,1
1203,4519,15,1
1204,1036,226,1
1205,2879,1921,1
1206,3734,1197,1
1207,3166,278,1
1208,635,2239,1
1209,5261,1548,1
1210,3258,1717,1
1211,1604,2440,1
1212,3054,905,1
1213,3328,709,1
1214,5003,593,1
1215,1580,1568,1
1216,4603,1822,1
1217,1152,2609,1
1218,3216,1137,1
1219,776,1951,1
1220,4992,1644,1
1221,2586,1141,1
1222,3460,533,1
1223,531,1182,1
1224,2365,2856,1
1225,3460,1110,1
1226,2831,2221,1
1227,1832,1023,1
1228,2507,639,1
1229,5518,1069,1
1230,4158,2152,1
1231,1888,1928,1
1232,4069,926,1
1233,1497,1071,1
1234,5253,2201,1
1235,757,257,1
1236,4786,2379,1
1237,711,1736,1
1238,3148,1508,1
1239,2829,181,1
1240,5427,2533,1
1241,1183,1619,1
1242,5196,837,1
1243,3132,1218,1
1244,1370,142,1
1245,1647,1621,1
1246,2603,1922,1
1247,3285,1979,1
1248,564,1376,1
1249,248,1772,1
1250,310,655,1
1251,2915,1767,1
1252,284,426,1
1253,4378,267,1
1254,1461,2716,1
1255,4515,628,1
1256,2076,2285,1
1257,1343,1837,1
1258,4304,770,1
1259,4114,1538,1
1260,1194,644,1
1261,3523,807,1
1262,3288,1538,1
1263,5229,1219,1
1264,604,2967,1
1265,4049,974,1
1266,5014,1200,1
1267,2713,546,1
1268,4693,954,1
1269,5539,2467,1
1270,499,339,1
1271,3448,465,1
1272,760,1141,1
1273,724,88,1
1274,4929,483,1
1275,5018,1958,1
1276,4811,1190,1
1277,760,1832,1
1278,3887,341,1
1279,49,420,1
1280,4540,1796,1
1281,3403,1184,1
1282,4027,1992,1
1283,988,1698,1
1284,262,666,1
1285,5322,758,1
1286,2189,476,1
1287,2754,180,1
1288,4454,962,1
1289,3795,477,1
1290,5360,2365,1
1291,857,148,1
1292,5365,2111,1
1293,3087,2588,1
1294,2770,2712,1
1295,680,1090,1
1296,2091,1199,1
1297,463,1861,1
1298,421,628,1
1299,3370,36,1
1300,4542,1203,1
1301,4132,680,1
1302,3835,2611,1
1303,4662,2433,1
1304,1964,814,1
1305,616,2788,1
1306,3229,571,1
1307,597,1501,1
1308,1410,1998,1
1309,1956,2352,1
1310,4809,1511,1
1311,1646,1627,1
1312,5347,2871,1
1313,3785,2423,1
1314,1284,2908,1
1315,3332,1398,1
1316,2072,2,1
1317,869,1863,1
1318,4729,2846,1
1319,59,2226,1
1320,2589,2350,1
1321,3081,2563,1
1322,4954,2866,1
1323,3424,2590,1
1324,2803,1357,1
1325,1698,2536,1
1326,3639,1106,1
1327,2939,2,1
1328,5008,1830,1
1329,4013,2651,1
1330,4819,2933,1
1331,4133,2236,1
1332,3869,615,1
1333,2109,2209,1
1334,2470,2009,1
1335,4339,637,1
1336,3986,2679,1
1337,4326,2635,1
1338,2526,1353,1
1339,1284,2372,1
1340,3730,956,1
1341,2719,864,1
1342,1058,637,1
1343,3151,2218,1
1344,4193,335,1
1345,741,2413,1
1346,2948,2307,1
1347,1587,436,1
1348,835,771,1
1349,1296,1615,1
1350,3332,2831,1
1351,3267,120,1
1352,3250,1544,1
1353,4676,1354,1
1354,5107,2549,1
1355,1929,135,1
1356,1447,2577,1
1357,3391,530,1
1358,4962,2862,1
1359,745,2239,1
1360,327,2489,1
1361,3968,2221,1
1362,1318,1616,1
1363,4013,128,1
1364,5114,2167,1
1365,167,883,1
1366,4913,10,1
1367,1510,496,1
1368,1722,1213,1
1369,5492,1136,1
1370,1393,1403,1
1371,1002,1590,1
1372,1905,132,1
1373,3826,627,1
1374,2897,1350,1
1375,3192,1757,1
1376,1500,2445,1
1377,5040,25,1
1378,686,972,1
1379,1241,1114,1
1380,1054,1357,1
1381,87,1838,1
1382,3557,1600,1
1383,5360,1737,1
1384,4402,1247,1
1385,2985,1395,1
1386,3755,587,1
1387,4253,1903,1
1388,1850,1588,1
1389,3840,2175,1
1390,3797,378,1
1391,2403,2352,1
1392,3785,67,1
1393,2519,1467,1
1394,744,708,1
1395,1947,1909,1
1396,3402,101,1
1397,1177,2387,1
1398,1903,4,1
1399,86,348,1
1400,3340,335,1
1401,4646,2953,1
1402,5450,2977,1
1403,4389,15,1
1404,579,1259,1
1405,3370,1657,1
1406,519,718,1
1407,1772,691,1
1408,709,421,1
1409,2899,2146,1
1410,4515,1116,1
1411,993,1692,1
1412,4561,715,1
1413,2639,1509,1
1414,3192,1448,1
1415,644,2223,1
1416,2942,2615,1
1417,1047,2166,1
1418,614,2679,1
1419,4320,1934,1
1420,5422,31,1
1421,1087,1914,1
1422,2701,2798,1
1423,269,235,1
1424,1164,109,1
1425,2552,441,1
1426,3268,2500,1
1427,935,798,1
1428,2778,1770,1
1429,948,2035,1
1430,1480,251,1
1431,3444,1105,1
1432,4530,1351,1
1433,4931,2461,1
