id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
2440,1,-0.0273285,0.00160372,0.017246,-0.0197194,-0.0123562,-0.037678300000000005,-0.00501549,-0.0127565,-0.0272749,-0.0276255,0.0263376,-0.0161732,0.0214833,-0.0132486,0.0139453,0.020851,0.0212577,0.0290563,-0.0225864,0.00192195,0.00615396,0.0308298,-0.00167622,0.0352109,0.0370597,0.035537400000000004,0.00905588,-0.0174355,-0.0195307,-0.0221109,-0.038630300000000006,0.00599771,0.0219913,0.0110667,-0.0223595,-0.0147726,0.022397,-0.0238178,-0.00160595,-0.000652006,-0.0182414,-0.0194997,0.00950531,-0.027447000000000003,0.030923900000000008,-0.0243972,0.0198497,-0.0125189,-0.0276568,-0.021348,-0.00690784,-0.022880900000000003,0.037369699999999985,-0.015122,0.0369029,-0.0313543,-0.00848914,0.020541,-0.0110209,-0.00153272,-0.019945,-0.0363728,-0.00175612,0.034016000000000005,0.035527300000000005,-0.042850699999999985,-0.0339574,0.0109849,0.0371049,-0.043172900000000014,-0.00993585,0.036435900000000014,-0.00916492,-0.022240400000000004,-0.0387231,0.0255171,0.0366543,-0.0136134,-0.017905599999999997,0.000143331,0.0245422,0.00454754,0.00371206,0.0129043,0.00528374,0.0355101,-0.0123669,0.0184825,-0.015283700000000002,0.016493999999999998,-0.0125804,0.0103723,0.00400199,-0.0251528,0.000207991,-0.0209851,-0.00304372,-0.0256351,0.0317098,-0.0136187
2441,0,0.044862,0.017290200000000002,-0.0103025,-0.034975400000000004,-0.0242338,-0.012514399999999998,-0.0112835,-0.0251173,-0.008809899999999999,-0.00292584,0.0143872,0.0179237,0.0213403,0.0134589,-0.00269286,-0.055241,-0.0307468,0.011938,-0.000434061,-0.00250325,0.0140715,0.0380806,-0.06270369999999999,-0.00652971,-0.00034616800000000005,0.015489,0.0100932,-0.00405966,-0.058355099999999986,-0.06077040000000001,0.00565866,0.00428551,0.0341246,0.011223,-0.00443496,0.0475212,0.00689065,-0.0233143,-0.000351372,-0.00811636,0.0144118,0.0362587,-0.0342817,-0.030900200000000006,0.0140912,-0.0349741,-0.0223828,0.0228047,0.0186467,0.0143685,-0.00344626,0.0311706,0.00430007,-0.00197149,-0.0286519,-0.0215003,-0.00829037,0.0104309,-0.00469322,-0.0418088,-0.00410469,0.000895084,0.0168517,0.00144985,0.0177329,-0.00789073,-0.00702595,0.00137096,-0.0487451,0.024019,0.051082800000000005,0.000963066,-0.00465029,-0.0269237,-0.00287609,0.036983,0.00760095,-0.0222118,-0.0722623,-0.00137021,-0.00365826,-0.0245203,-0.00369725,-0.0289486,0.0124875,0.00502149,-0.00638861,-0.0129202,0.013099799999999998,-0.0560679,-0.00344566,-0.0278203,-0.00663151,-0.0199837,0.0323,0.0474355,0.0343885,-0.0104882,0.00274679,-0.0144709
2442,0,-0.00928849,-0.0232191,-0.0206817,-0.00661748,-0.00787654,0.00211237,-0.0257032,0.00768343,-0.00975832,-0.0107845,-0.020085,0.00472401,-0.0253905,0.006010499999999999,0.0214067,0.0153615,-0.00767399,-0.0163833,-0.0162945,-0.0216088,0.00861596,-0.00208868,0.00206603,-0.0121091,-0.0130607,0.0403179,-0.0264093,-0.013572,0.0264003,-0.0176547,0.018425,0.00780004,0.0117799,0.0145736,-0.016294799999999998,0.00313272,-0.0218786,-0.00822622,-0.00764488,0.00937282,0.0066607,0.002611,-0.0234723,0.00603494,-0.0278183,-0.0107417,0.0314725,0.0368756,0.0127611,0.010325399999999998,-0.0144659,-0.0109884,-0.0218564,-0.000288256,0.0171782,0.00849903,-0.042206,0.016225,-0.0471585,-0.0133115,0.0334587,0.0140265,0.006551100000000001,-0.0229016,-0.015852500000000002,0.0116647,0.0249955,-0.000634479,0.00328381,0.00339776,0.0371186,-0.0149576,0.00342949,-0.011965,0.0223778,0.06390599999999999,-0.020318400000000004,-0.018486900000000004,0.0387359,0.0236218,-0.0207977,-0.0132646,-0.00408254,0.0416015,-0.0337991,-0.00474226,0.0288855,0.0308004,0.00618799,-0.0080888,-0.018712,-0.0353379,0.0214081,0.0370222,-0.0172764,0.0013605,0.0113265,-0.0229195,0.00147588,0.0324914
2443,0,-0.0060867,0.00993381,-0.00837729,-0.016441900000000002,0.0141015,-0.041732,-0.0389228,-0.00533736,-0.00166023,-0.0306459,0.0308382,-0.00888771,0.0277796,-0.00321563,-0.0102912,0.00454483,0.00682676,0.0143608,-0.0139526,0.00851332,-0.0163262,0.00475667,0.00788368,0.0378886,0.0408472,-0.00485121,0.00660499,-0.016034899999999998,-0.012429700000000002,-0.024218700000000003,-0.0385384,0.00257443,0.0191531,0.0368283,0.022952,0.0051841000000000005,0.0248396,0.00625214,0.00652614,-0.0204263,0.0008424,-0.0244605,-0.00535052,-0.000312699,0.037601,-0.0301134,0.0138307,-0.029268,-0.0388467,0.00858769,-0.00148479,-0.000776564,0.0385095,-0.00954725,0.0197128,-0.0251461,-0.00386361,-0.00650048,-0.0102987,-0.0138137,-0.017858199999999998,-0.0391327,-0.00690284,0.0386487,0.0393766,-0.0362165,-0.0351341,-0.00389641,0.00388348,-0.035168,0.0212777,0.0398579,-0.0453302,-0.0134451,-0.0377938,0.010077,0.0422637,-0.0270337,-0.00323194,0.0469882,0.0263985,-0.00649754,0.0129196,0.00214221,-0.00598905,0.0378077,0.012978899999999998,0.0186802,-0.022922900000000003,0.020158900000000004,-0.0269824,-0.00140995,-0.00805985,-0.031388799999999994,0.00142597,-0.000953364,-0.025432,-0.0213673,0.038432,-0.0228308
2444,0,0.0347179,-0.00917259,-0.0133333,-0.00346378,0.00149229,-0.00788821,-0.0306796,-0.022324700000000003,0.0451672,0.0114592,0.0127419,-0.00425189,0.0133642,0.00370279,-0.057967999999999985,0.0203469,0.00403056,-0.069828,0.0265976,0.020033,-0.029237400000000007,0.00547872,-0.0488687,1.54143e-05,0.00439257,-0.00519631,-0.0590045,-0.027929,-0.0114182,-0.0311566,0.00174292,0.028593200000000006,0.013712899999999998,-0.004360800000000001,0.0340675,0.019828400000000003,0.00148034,0.017924799999999998,-0.00324024,0.0375137,0.00284571,-0.0192478,-0.0674633,0.014060499999999998,0.00923413,-0.027064,-0.040126,0.0334733,-0.0148519,-0.00211782,0.0118926,-0.0203468,-0.00107056,0.00895725,-0.0118306,-0.00317924,-0.0235325,-0.0183228,-0.0287388,0.0117633,0.0004471980000000001,-0.00656355,0.0260387,-0.00280375,-0.00406623,0.00623073,0.00143277,-0.0377476,-0.0157053,0.0164571,-0.00312141,0.00256696,0.0155572,-0.00444249,-0.00500912,0.0321843,0.0180825,0.00146262,0.0231929,0.00931599,-0.00933557,-0.0444391,0.0410044,0.00180353,-0.0218153,0.000234619,0.0244603,0.00279796,0.0158563,-0.0307701,-0.00839939,0.0176493,0.0182586,0.0411795,0.0247639,-0.0289222,-0.0263746,-0.00510358,0.0221756,-0.0188623
2445,0,0.00997507,0.017645400000000002,-0.000317477,-0.0194559,0.00842408,-0.0344235,-0.00968137,-0.0134973,0.0205017,-0.0252976,-0.00206069,-0.0242007,0.026925,-0.019282,-0.015123500000000003,0.00258891,0.0303307,0.0006113119999999999,-0.029649,-0.0228256,-0.0110654,0.00706933,0.0126858,0.0389548,0.0404087,-0.000190698,0.00529675,-0.0233425,-0.0396386,-0.0116847,-0.0392067,0.0049189,0.0198151,0.015971100000000002,0.0232641,0.00186711,0.0327218,-0.020185,-0.014879,-0.035341000000000004,-0.0119387,-0.021707,-0.0161563,0.00969403,0.0349046,-0.0126107,0.017783900000000002,-0.0110609,-0.033524300000000014,0.00562019,-0.00394389,-0.020647400000000003,0.0388252,-0.0047434,0.0164077,-0.0230472,0.00022733,-0.00663302,0.00329406,0.00359296,-0.0176645,-0.0386758,-0.000329097,0.0363182,0.0387825,-0.034291,-0.0383447,0.00155119,0.020241,-0.0423136,-0.0119402,0.038395,-0.0353232,-0.0234742,-0.0396564,-0.0175409,0.0360347,-0.020296,0.0149106,0.015240200000000002,0.0232986,-0.00326975,0.027985900000000005,0.00869975,-0.00633738,0.0377229,0.018957,-0.00542043,-0.00694502,0.027642,0.0017805999999999996,0.022223,-0.0194883,-0.0102405,0.00478157,-0.00441651,-0.0321165,-0.0272753,0.0243558,-0.0304027
2446,1,-0.0138423,0.03748,-0.0306994,-0.0104177,-0.0234006,0.00125446,-0.014828,0.00386683,0.034412599999999995,0.0180256,0.0172533,-0.033854400000000014,-0.014607299999999997,0.00796289,-0.0326233,0.0129054,0.0196291,-0.00546337,-0.0398661,0.0120639,0.00140277,-0.0287833,0.0429124,-0.008196700000000001,0.00626751,0.0245865,0.0350047,-0.00559111,0.00074031,0.00334161,-0.0093099,0.0309673,-0.0238851,0.0195065,0.0570171,0.0445369,0.00923164,-0.0473739,-0.0449394,-0.029399400000000006,-0.0349074,-0.0149507,-0.033874199999999986,0.0332194,-0.00601328,0.010628,0.0217063,0.0098621,-0.0231304,-0.0445682,0.00746048,0.0345663,0.00462012,-0.016071000000000002,-0.0342325,-0.0238597,0.032407,-0.042938,0.00471268,0.0207876,-0.0614641,-4.51157e-05,-0.0151903,-0.00287464,0.00371152,-0.00653928,0.00964937,0.00107785,-0.015241899999999997,-0.0168127,0.0429865,0.00176551,0.0150042,-0.047251,-0.00692088,0.0004909819999999999,0.00904894,0.018945,-0.00116251,9.81182e-05,-0.00456197,-0.015285299999999996,-0.0110058,-0.033851099999999995,0.00664366,-0.00617559,0.00146073,0.0486814,0.00641353,0.027892700000000003,-0.0110212,0.0249378,0.0375846,0.0320308,-0.0307773,0.00844397,-0.0022452,0.030199700000000006,0.010797,0.0167788
2447,0,-0.0065792,0.0007613569999999999,-3.34143e-05,-0.00907097,0.00450802,-0.031249900000000008,-0.034175800000000006,0.000119213,-0.00586392,-0.02617,0.0145292,-0.00788537,0.0269706,0.00863815,-0.0100466,0.0119506,0.0356574,-0.00401309,-0.025083900000000003,0.0157018,-0.0134424,0.00421219,0.0218724,0.0410015,0.0375436,-0.020764,0.011357,-0.0218145,-0.0195748,-0.0208158,-0.0371544,-0.00103089,0.0036258,0.0246239,-0.000312301,-0.0014880000000000002,0.0304958,-0.0148547,0.0061587,-0.00895217,0.00843723,-0.0178324,-0.0190196,-0.0159399,0.0325798,-0.0196016,0.031018,-0.0225695,-0.038913300000000005,-0.00500418,-0.0123229,-0.0144392,0.041754900000000005,-0.00889113,0.0290723,-0.0334901,-0.0200832,0.00386812,-0.00659304,0.00575724,-0.0196513,-0.0402615,-0.0138703,0.0425707,0.0444014,-0.0329773,-0.0369392,-0.00782896,0.0128635,-0.035105800000000006,-0.00626467,0.0406274,-0.0278444,-0.0316681,-0.0375644,0.00889798,0.038179000000000005,-0.0259375,0.00526329,0.00643419,0.0242585,-0.0134545,0.0138782,-0.00377032,-0.00240083,0.0365811,-0.00145144,0.0196975,-0.00609706,0.00942303,-0.010858,0.00600276,-0.0152563,-0.0100471,0.00477624,0.0167732,-0.0106741,-0.0277099,0.0361855,-0.0170065
2448,1,0.011710600000000002,-0.0147786,-0.000743932,0.0194935,0.00622481,-0.00491143,-0.0296991,0.0290093,-0.023536900000000003,0.0373468,-0.0218349,-0.0183338,0.00890854,0.0213161,0.0196935,0.0207652,-0.041474800000000006,2.28611e-05,-0.00556875,-0.020481,-0.0350494,0.022571200000000003,0.0328852,-0.00922386,-0.00969383,0.010889200000000002,0.0078476,0.020692500000000003,-0.013724600000000002,0.0176463,0.00743283,0.0360603,0.0290716,0.00865288,0.0298359,0.0227236,0.000180293,-0.0327952,0.0070363,0.0660424,-0.0170576,0.00488521,-0.0200101,0.00093423,-0.0189092,0.050222,0.015870699999999998,-0.00930137,0.015841,0.00508934,-0.00380711,-0.00402893,-0.000653112,-0.025537200000000003,-0.0108462,-0.0047815,0.00967115,0.0146089,-0.0312292,-0.00398635,0.0294796,0.00498038,0.0122564,-0.0141106,0.00132096,0.00846893,0.0151406,0.00541509,-0.0474813,0.00449701,0.049695300000000005,-0.00350771,0.00629433,0.00139313,0.00446557,0.00131758,-0.0112409,0.00277562,0.040880300000000015,-0.00594609,0.00450723,-0.026704900000000004,-0.0100999,-0.025786,-0.00770178,0.0114078,0.0361126,0.00322156,-0.0243672,0.000180334,-0.0264991,-0.0572415,-0.0242475,-0.0232689,0.0220301,0.045144800000000006,-0.035078,0.00971976,-0.00522833,-0.0276743
2449,1,-0.0106402,0.0109476,-0.00280923,0.0100784,0.006689,-0.0333872,-0.023739,-0.000942875,0.00357129,-0.0327767,0.0168701,-0.0250163,0.010964,-0.00387281,-0.00121842,0.00935615,0.0239624,-0.0104779,-0.0221268,-0.00514701,-0.015888399999999997,0.00547511,0.019314,0.0363915,0.0356923,-0.00562183,0.0117651,-0.0238892,-0.0314738,-0.0207818,-0.0376478,-0.00799928,-0.000614069,0.0300914,0.00659052,-0.00746346,0.0345619,0.0249516,0.014479399999999996,-0.00651791,0.00106954,-0.013946200000000002,-0.0222079,-0.00346326,0.0302711,-0.0179241,0.0208253,-0.00181966,-0.036368800000000014,0.0106188,-0.00175463,-0.0244911,0.0396375,-0.0117708,0.034732099999999995,-0.0258456,0.00816649,0.00390968,0.0111159,-0.0143265,-0.0223771,-0.0403482,-0.0139192,0.0370275,0.0344472,-0.035708,-0.0480297,0.0168296,0.00805062,-0.0405225,0.00964587,0.0408837,-0.023075400000000003,-0.0184866,-0.0401973,-0.00500794,0.0369963,-0.0251935,0.00303932,0.0191178,0.0136269,-0.0112753,0.00843241,0.0193082,0.000300767,0.0443896,0.0056006,-0.00222178,-0.00651138,0.0313874,-0.0255774,0.00106899,-0.0214856,-0.0270763,0.0132735,-0.0123928,-0.00539102,-0.016805599999999997,0.0287329,-0.00602997
2450,1,-0.0258761,0.0311972,0.00317527,-0.00676827,-0.0204384,0.0129683,-0.0129911,-0.0199293,0.0351532,-0.00304142,-0.00624429,-0.0141172,0.0148796,0.0274801,-0.00279863,-0.0194149,0.0316374,-0.0319921,0.00167361,-0.026405200000000004,-0.008738600000000001,-0.0165954,-0.00530309,-0.00501274,-0.0197845,0.0279472,-0.0151066,0.011204,-0.0199114,0.049586800000000014,0.0109911,0.0131001,-0.0381853,0.00722272,0.0178664,-0.00682836,-0.0290665,0.0222795,0.02388,-0.00887937,0.0163109,0.0244805,0.0368734,0.00901185,-0.0255266,-0.00293149,0.0116716,0.0302513,0.0309795,-0.0270356,-0.0410283,0.0029252,-0.0108574,-0.024431,0.0411524,-0.00544296,-0.00111967,-0.023596,-0.0255271,-0.00878324,-0.0149583,0.00990741,-0.00416975,-0.0104905,-0.00425704,0.00279793,0.0111934,-0.000139376,-0.00818916,-0.00357303,-0.0217338,-0.0119106,-0.00878557,-0.00788078,0.0119821,-0.0108578,-0.022069400000000003,-0.0156389,-0.0126581,-0.0313003,0.0140487,0.00530578,-0.00328879,-0.0288472,-0.017497299999999997,-0.0120989,-0.017115000000000002,0.0256907,-0.00572827,0.00483,0.00648813,0.0212054,-0.00120933,0.0083649,-0.017011599999999998,-0.0146576,-0.00191909,0.028362900000000007,-0.00385696,-0.00168473
2451,0,-0.0224521,-0.00715496,-0.0154974,-0.0317297,0.023003,-0.0317662,-0.025773,0.0224503,-0.00686591,-0.0259576,-0.0153686,-0.021875400000000003,0.0127544,-0.00363758,-0.000131461,-0.0367636,0.0387634,-0.0214238,-0.0226852,0.00563508,-0.0125957,0.0373704,0.00303657,0.025924400000000004,0.038061000000000005,-0.0120662,-0.000830821,-0.0196012,0.0151096,-0.006399,-0.0297642,0.0136066,-0.0200622,0.007283599999999999,-0.022446,-0.0167274,0.012382700000000002,-0.0313452,-0.0191605,-0.033237199999999995,-0.0156234,-0.027011200000000003,-0.013288299999999998,0.00448161,0.021156,-0.0035711,0.0136895,-0.0464533,-0.023425,-0.0205932,-0.00237729,0.0198928,0.0290023,0.00956009,0.0259364,-0.0343107,-0.018206,0.0240939,0.0143846,-0.0190313,-0.0378288,-0.0303813,0.00906625,0.0232503,0.0193975,-0.033994,-0.0347334,0.0192524,-0.0255696,-0.0171363,-0.0365834,0.0296618,-0.0341373,-0.026193,-0.0306538,-0.0332414,0.0253806,-0.0217936,-0.012925799999999998,0.017028099999999997,0.0127353,-0.0192902,0.012632,0.0154214,0.00157726,0.0189658,-0.0198362,-0.0188139,0.00300144,0.0148526,-0.0203178,0.0111932,-0.0265523,-0.0269683,-0.0133223,-0.0521109,-0.025174,0.00507975,0.0196311,0.008012100000000001
2452,0,-0.0328611,0.0321275,0.00600078,-0.00337022,0.00760913,-0.0310618,0.00685467,0.0131647,0.013044299999999998,-0.0318326,0.00868746,-0.0134859,0.027997300000000003,-0.0310338,-0.0387049,0.00598222,0.0349603,0.0279541,-0.0364909,0.015364700000000004,-0.0112405,0.0472732,0.0275414,0.0294483,0.033326800000000004,-0.0008958,0.00652786,-0.0128238,-0.00272023,-0.0178337,-0.030601,-0.0272039,0.00525262,0.0280168,0.00412167,0.00716323,0.0213071,-0.0213108,-0.00846929,-0.0192876,-0.0110611,-0.0129547,-0.0146963,-0.0206655,0.0157917,-0.0417433,0.031592400000000014,-0.0417142,-0.0232007,0.0280121,-0.0254941,0.00322436,0.02765,-0.0460701,0.0104578,-0.0230635,0.00852631,-0.021346,0.0139461,-0.033824900000000005,-0.0188768,-0.0313968,-0.0170431,0.0249292,0.030564,-0.0338232,-0.0335645,-0.0105608,0.0199098,-0.0252097,0.0235483,0.0312957,-0.0331067,-0.00768593,-0.0284493,0.00438726,0.0361436,-0.011037200000000002,0.00467673,0.0044396,0.00526979,0.0276442,0.0104381,0.034467800000000014,0.020331,0.0184697,-0.0196253,0.029535900000000007,-0.0129929,0.0109893,-0.010679,0.0237963,-0.000532635,-0.010401700000000002,0.0202965,-0.00013416399999999998,-0.0106204,-0.0129095,0.0222992,-0.0325008
2453,1,-0.0157232,0.055151699999999984,-0.00456137,0.00179243,-0.0198297,-0.0174009,-0.0241302,0.034838699999999986,-0.0228158,-0.00982727,-0.021682,0.00633663,0.022097,-0.0224228,0.00490639,-0.0192344,-0.000452711,-0.0247186,-0.00185371,0.012486399999999998,-0.017929,0.0536519,0.0687429,0.0198061,0.0199039,0.00721801,-0.00487364,-0.017655599999999997,-0.00517726,-0.012999,-0.0137263,-0.0301733,0.00498163,0.0396545,0.0137643,0.016364300000000002,0.030229,0.016937400000000002,-0.00464003,0.0355983,-0.011909200000000002,-0.0398685,-0.000201059,-0.0104098,0.00781857,-0.0277995,-0.00609067,-0.0244686,-0.0417159,-0.015871700000000002,-0.025672800000000003,-0.00190474,0.0201626,-0.0100805,-0.0185144,-0.000936506,-0.0171627,-0.0107146,0.0109128,-0.00218619,0.0321422,-0.0172702,0.0197828,0.009522,0.0256148,-0.0150335,-0.0145663,-0.00609085,0.00987821,-0.0212041,-0.0223008,0.0192286,-0.026436900000000003,-0.0318375,-0.021134,-0.00722454,0.0240971,-0.032173400000000005,-0.00678467,-0.0128158,0.00422664,-0.00670964,-0.00272089,-0.0154326,0.0269756,0.0291296,0.00699778,0.0165384,-0.0121447,-0.00254688,-0.0014672,-0.00775975,-0.0289358,0.0201458,-0.011016,0.017567,-0.00378151,-0.0290897,-0.0157881,-0.0176555
2454,1,-0.0117397,0.0189579,-0.00566691,-0.0139882,0.0165157,-0.0215167,-0.0411573,-0.022322400000000003,-0.0144918,-0.0253067,-0.0161228,-0.0314303,-0.00580985,-0.00231844,0.00260003,0.00757199,0.0206021,0.0106551,-0.016398,0.0192313,0.00183508,0.00728379,0.00395679,0.032868199999999986,0.0319992,0.000596206,0.0133168,0.00297451,-0.0237419,-0.00549949,-0.0351853,-0.0214123,0.0152525,0.017116,-0.015246700000000004,0.000996224,0.0393208,0.0115654,-0.00650336,-0.0084193,-0.00713538,-0.0102138,0.00630641,-0.0038376,0.0249638,-0.0279904,0.0312537,-0.00304147,-0.0225509,0.0007007210000000001,0.0113528,-0.0164822,0.036144800000000005,-0.00841625,0.0179088,-0.0437529,-0.00138492,0.0122663,-0.0217724,0.0224761,-0.00372308,-0.0355486,-0.000940841,0.0359875,0.027921,-0.0361337,-0.036144800000000005,-0.036586900000000006,0.0270501,-0.0327787,0.00961228,0.0329281,-0.0250465,-0.0217293,-0.031178700000000007,-0.0134599,0.0322488,-0.0298728,-0.00321537,0.0122484,0.00641298,-0.017546,-0.00564869,-0.00795346,-0.0104613,0.0279476,-0.00597304,0.016127000000000002,-0.00600194,0.017308700000000003,-0.0196398,-0.0061525,-0.017491,-0.00823741,-0.0121544,-0.00939095,-0.00411704,-0.0107159,0.0257931,-0.00733174
2455,0,0.00104059,-0.00472776,0.0241168,-0.00814031,0.0371163,-0.0335663,-0.00931668,-0.020522,-0.00765416,-0.0130963,-0.0202672,-0.0302502,0.0271078,-0.0209395,0.0190698,-0.0257495,0.0512521,-0.0139296,-0.030110700000000008,0.0211279,-0.0268654,0.00627867,0.0155625,0.0115779,0.017463,0.0132053,-0.00848653,-0.035219400000000005,-0.00795333,-0.0195241,-0.0237713,0.00405339,0.030402099999999994,0.0245378,0.0126075,0.0288603,0.0354473,0.0397127,-0.0530452,-0.0228238,-0.0334147,-0.028505000000000006,-0.00185882,0.00245214,0.0184765,0.00509153,0.0284357,0.0186875,-0.0126514,0.00592196,-0.00712218,-0.00923621,0.0242278,0.0259889,-0.00510074,-0.0391027,-0.0211264,0.00587723,-0.0162386,0.0268245,-0.0322959,-0.0250243,-0.030811900000000007,0.0180781,0.0306137,-0.00989829,-0.017648900000000002,-0.0135857,-0.00697386,-0.0225377,-0.027866200000000004,0.0232792,-0.011279,-0.0205829,-0.0218885,0.0055007,0.00813602,-0.0537279,0.023743,0.00704688,-0.00476639,-0.00493432,0.0469288,0.0216533,-0.0115671,0.0290451,-0.00293626,-0.00355739,-0.0143793,-0.00977226,0.00779266,-0.031532,0.019557,-0.0133559,0.00559307,-0.0285082,-0.0168537,0.00798235,0.00968444,0.00954407
2456,0,-0.0377269,-0.0477597,-0.00388675,-0.0344652,0.0385292,0.0261133,-0.00286837,-0.0336086,0.022958900000000004,-0.00729089,0.0159528,0.00464689,0.000817151,-0.00547592,0.00588362,-0.00189092,-0.0287308,-0.0250258,0.0424357,-0.0146574,0.0062117,0.0241866,-0.0231196,0.00118155,-0.00125985,-0.0203161,0.010588600000000002,0.0263444,-0.013736600000000002,0.0184547,0.0131911,-0.026856900000000003,-0.0197877,0.0166167,-0.036242,-0.0341724,-0.00357812,-0.0195167,-0.0316178,-0.0181233,0.0126339,0.0055795,-0.0107603,0.000945332,-0.0337528,-0.00628946,-0.0342791,0.0291713,0.0263752,-0.0136651,-0.0421746,0.00740184,-0.0158787,-0.0292521,-0.0321363,0.0211555,-0.0381847,0.0240314,-0.028152,0.0254276,0.00630199,0.0101737,-0.0112526,-0.0192247,-0.0141965,0.02557,0.013969999999999998,0.0263505,-0.0280196,0.00507895,-0.042380699999999986,-0.0130321,0.0299441,0.0213405,0.027466200000000003,-0.0233848,-0.0118989,0.00404914,0.0384032,0.023221400000000003,-0.046537,0.00447559,-0.05230980000000001,0.00907304,0.0168683,-0.00591598,0.06796619999999999,0.00481929,-0.012267,-0.000658937,0.00621405,-0.0246929,0.017027900000000002,-0.000402929,-0.00690673,0.027554,0.0138484,0.00642138,-0.00500447,-0.00582769
2457,0,-0.017986500000000002,0.0145815,-0.014003899999999998,0.0224902,-0.0213012,0.00644011,-0.010787200000000002,0.00121049,0.0187155,0.000971254,0.019449,-0.0468523,0.00978259,-0.0274356,0.00322602,-0.0229167,-0.0712915,-0.0025488000000000004,0.00937342,0.0465636,-0.00896878,-0.016383500000000002,0.00252417,-0.0265528,-0.0190502,0.0126718,-0.0243544,-0.00497517,0.0231146,-0.00815166,0.0116026,-0.0232802,-0.0104605,-0.00192455,-0.0157583,-0.018698,-0.019171,0.0528819,0.0335839,0.0113208,0.010708,0.05644169999999999,-0.0021644000000000004,-0.00540178,-0.00560118,0.0115963,-0.0295965,-0.0379615,0.00955893,0.0576124,-0.0178028,-0.0150194,-0.016175,-0.0414174,-0.0215369,0.0238762,0.0109478,0.0223961,-0.024403900000000003,-0.0151904,-0.0334865,0.0180854,0.00063426,-0.0108559,-0.0149689,0.0236552,0.0286675,0.0296843,-0.045536300000000016,0.0271397,0.0129829,-0.0193427,0.016121100000000003,0.0238005,0.0151988,0.038225,-0.00691835,0.0153412,-0.0205738,0.00311029,-0.0248257,0.00485593,-0.00284955,-0.0242667,-0.00766265,-0.0111055,0.00817153,-0.013147799999999998,0.0089113,-0.00184171,-0.0230118,0.0354422,0.0449737,-0.000580859,-0.0255815,0.014785299999999996,-0.0160854,0.00339468,0.00229868,-0.0124477
2458,0,-0.00902443,-0.007641199999999998,0.0181145,-0.000124194,-0.0214253,-0.029822,-0.0340695,-0.00338878,0.015506,-0.00828263,0.0113004,-0.0198059,0.0126573,0.0100491,0.000406691,0.0203095,0.0382204,-0.0089729,-0.00876811,-0.0166452,-0.01891,-0.00678634,0.0266458,0.0379792,0.0282721,-0.0239582,0.00353849,-0.00521653,-0.0124258,-0.017620300000000002,-0.0328435,-0.0183009,0.0029617,0.0461324,-0.00631395,-0.0189046,0.0240635,0.0210459,0.0202616,-0.0176545,-0.026684500000000003,-0.00887186,0.00313691,-0.0121767,0.0223924,-0.0311119,0.0306618,-0.0193721,-0.0261345,0.00131761,-0.0143407,0.0141994,0.0304089,-0.00565248,0.0397641,-0.00713341,0.0224706,-0.00330298,0.0144378,-0.0106311,-0.0565044,-0.0316858,0.011349799999999998,0.0311905,0.0289539,-0.0396516,-0.0291303,-0.0365119,0.00676093,-0.0299846,0.00220881,0.030722500000000007,-0.0104497,-0.041699,-0.0260331,-0.05338480000000001,0.0323918,-0.00905973,-0.018393,0.000821653,0.0174315,0.00366104,0.00303498,0.0330688,0.00186049,0.0278454,0.0111036,-0.00658407,-0.0109009,0.010227600000000002,-0.00757555,0.0241163,-0.023444,0.00601611,0.0294061,-0.00273811,-0.0264671,-0.016573599999999997,0.0301252,-0.000556094
2459,0,-0.021341,0.0301465,0.0121851,0.0235511,0.0409983,0.00397287,0.046626199999999986,0.00642202,0.00264286,0.0105708,0.0490766,-0.00572899,-0.0224511,0.0175642,-0.0411697,0.045426199999999986,-0.00661549,-0.000376822,0.0101102,0.015048400000000003,-0.000393303,-0.00110975,0.00504473,0.00618795,-0.00178399,-0.033913900000000004,-0.0106121,-0.0179171,-0.00585504,0.031966,0.0109146,-0.00660969,0.0213721,0.028952099999999995,-0.0184642,-0.0316657,0.0123945,-0.0418436,0.0168883,0.0292775,0.0089845,-0.0264805,-0.00318236,-0.0447791,0.0116524,0.0148024,0.0234238,0.0109793,0.000979573,0.00303395,0.042372900000000005,-0.0148164,-0.00150675,-0.031499200000000005,0.0233337,0.00841199,0.0158585,-0.0400475,0.0325205,-0.0436638,0.056357400000000016,-0.00334993,0.0115743,0.000286526,0.0124742,0.00295633,-0.0125565,0.0336899,-0.0112409,-0.00308587,-0.0194816,0.0006335609999999999,0.00468177,0.00242824,0.00017328099999999998,0.00822362,-0.00391858,-0.0165401,-0.0127751,0.0189428,0.0274015,0.0518385,0.0213172,0.0248297,0.0153507,0.00142475,-2.94029e-05,-0.0187854,-0.00669368,-0.00923512,-0.00317141,0.00878872,-0.031643700000000004,-0.00354237,0.0201382,0.0129807,-0.0484099,-0.00228564,-0.0027326,-0.0110616
