id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
20377,0,0.253137,1.193754,-0.690983,-0.671656,-0.672497,0.682816,0.742686,-0.341942,-0.21923,-0.29680100000000004,4.942769,-0.116598,-0.118889,-0.134759,-1.234323,0.185828,-1.057295,-1.24602,0.014861,0.111736,-0.696663,-0.6665989999999999,-0.647565
6878,0,0.253137,0.01162,0.040801,-0.004472,0.065862,0.077613,0.15746,0.020312,-0.03998,-0.012818,-0.052730999999999986,0.013131,-0.012122,0.713055,-1.234323,-1.079457,0.858557,-0.703588,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
17799,1,0.253137,-0.301602,-0.3105,-0.303975,-0.263384,-0.190101,-0.35902,-0.257416,-0.178866,-0.234325,-0.116564,-0.281409,-0.23713,-1.059646,-1.234323,-1.079457,0.858557,-1.24602,1.794564,0.111736,0.13886500000000002,0.188746,0.234917
17482,0,0.253137,-0.230467,-0.199867,-0.157468,-0.099048,-0.054155,0.03127,-0.247333,-0.17018599999999998,-0.183208,-0.223931,-0.012396,-0.29338200000000003,-0.982572,0.810161,0.185828,0.858557,-0.269643,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
10764,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,0.327685,0.810161,-1.079457,0.858557,0.381275,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
17967,1,1.992316,-0.609908,-0.598827,-0.565611,-0.540292,-0.511536,-0.502908,-0.311754,-0.191887,-0.240005,-0.24423000000000006,-0.314136,-0.270881,-1.1367200000000002,-1.234323,0.185828,-1.057295,-0.486615,0.904712,1.782348,1.809921,1.899436,1.999879
18345,0,0.253137,-0.657643,-0.645826,-0.6685989999999999,-0.672497,-0.543429,-0.543746,-0.221191,-0.228909,-0.26902800000000004,0.156194,-0.305627,-0.29338200000000003,-1.1367200000000002,0.810161,-1.079457,0.858557,-1.571479,0.014861,0.111736,-0.696663,-0.6665989999999999,-0.647565
19257,0,-1.486041,-0.67432,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,0.25061100000000003,0.810161,-1.079457,0.858557,-0.486615,-0.874991,-0.7235699999999999,-1.532192,-1.521944,-1.530046
9477,0,-0.616452,-0.695642,-0.671004,-0.677929,-0.672497,-0.6630590000000001,-0.644698,-0.25608800000000004,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.282849,-0.29338200000000003,0.327685,-1.234323,-1.079457,0.858557,0.164303,0.904712,-0.7235699999999999,-0.696663,-1.521944,-1.530046
1106,0,-1.486041,-0.60582,0.074157,0.012385,-0.290991,-0.6630590000000001,-0.652724,2.622134,-0.25699,1.097159,-0.30806300000000003,-0.314136,-0.29338200000000003,1.637943,0.810161,-1.079457,-1.057295,0.489762,-0.874991,-0.7235699999999999,-1.532192,-1.521944,-1.530046
26921,0,0.253137,0.50632,0.133758,0.190904,0.295065,0.392962,0.458334,-0.209115,-0.14848499999999998,-0.126411,-0.116564,-0.117776,-0.124626,-0.134759,-1.234323,-1.079457,0.858557,-0.812074,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27421,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.29680100000000004,-0.30806300000000003,-0.314136,-0.29338200000000003,1.021351,-1.234323,0.185828,-1.057295,-0.05267,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
25089,0,-1.486041,-0.695642,-0.111842,-0.672536,-0.672497,-0.401529,-0.508299,2.146677,-0.24075700000000005,-0.29680100000000004,0.7068810000000001,0.248828,1.844191,1.252573,-1.234323,-1.079457,-1.057295,2.00857,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
16835,1,-1.486041,-0.588613,-0.5446489999999999,-0.620292,-0.656222,-0.6630590000000001,-0.652724,-0.160815,-0.25699,-0.240005,-0.30806300000000003,-0.314136,-0.29338200000000003,-0.905498,-1.234323,-1.079457,0.858557,-0.703588,1.794564,1.782348,1.809921,0.188746,0.234917
16972,0,0.253137,-0.496985,-0.471264,-0.441686,-0.395232,-0.403322,-0.384258,-0.247877,-0.200437,-0.19701,-0.262677,-0.274864,-0.209004,-0.905498,-1.234323,1.451114,0.858557,2.442516,-0.874991,0.111736,0.13886500000000002,0.188746,0.234917
18960,0,1.992316,-0.5760649999999999,-0.660269,-0.677929,-0.667989,-0.6514300000000001,-0.650021,-0.209961,-0.25699,-0.28033,-0.230889,-0.314136,0.140039,1.021351,0.810161,0.185828,0.858557,-0.595102,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
12322,0,0.253137,0.7361979999999999,0.8321870000000001,0.996144,1.135147,1.179345,1.132455,-0.009997,0.224077,-0.080974,-0.30806300000000003,-0.051995000000000006,-0.129633,0.25061100000000003,0.810161,0.185828,0.858557,-1.029047,0.014861,0.111736,0.13886500000000002,1.899436,1.999879
11116,1,0.253137,1.578125,1.681096,1.456675,0.772247,0.890724,0.907211,0.02967,-0.023401,-0.111076,-0.092499,-0.096242,-0.093519,0.790129,0.810161,-1.079457,0.858557,-0.486615,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
9306,1,1.992316,0.718693,0.8008689999999999,0.864245,1.0014809999999998,1.143323,1.158986,-0.027989,-0.08338200000000001,-0.069615,-0.052730999999999986,-0.314136,-0.062749,-0.211833,-1.234323,0.185828,-1.057295,1.032193,-0.874991,2.617654,1.809921,1.899436,1.999879
14470,0,0.253137,1.454977,0.90657,0.695055,0.8153050000000001,0.933737,0.98714,-0.052139,-0.070362,-0.092333,-0.071881,-0.052323,-0.090875,0.173537,0.810161,0.185828,0.858557,-0.05267,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
1525,0,-1.486041,-0.6686439999999999,-0.690983,-0.677929,-0.654031,-0.6630590000000001,-0.652724,-0.341942,-0.25699,-0.229327,-0.30806300000000003,-0.314136,-0.184535,-0.057685,0.810161,0.185828,-1.057295,0.164303,-0.874991,-0.7235699999999999,-1.532192,-0.6665989999999999,-0.647565
9478,1,-0.616452,-0.649536,-0.658724,-0.672218,-0.666342,-0.515483,-0.5858260000000001,-0.203319,-0.239802,-0.27431,0.264646,-0.053370000000000015,-0.271106,-1.1367200000000002,-1.234323,-1.079457,0.858557,-1.24602,0.014861,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
1355,0,0.253137,-0.561507,-0.5392399999999999,-0.592548,-0.5785779999999999,-0.597068,-0.652724,-0.273114,-0.213588,-0.289929,-0.30806300000000003,-0.314136,0.30401300000000003,-0.905498,0.810161,0.185828,-1.057295,-0.920561,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
8549,0,1.992316,-0.692926,-0.689578,-0.672593,-0.645046,-0.638452,-0.512412,-0.341942,-0.240931,-0.211833,-0.30806300000000003,0.144038,-0.29338200000000003,-1.213794,-1.234323,0.185828,0.858557,-0.812074,-0.874991,1.782348,-0.696663,-0.6665989999999999,1.999879
94,0,-1.486041,-0.6836909999999999,-0.668475,-0.665816,-0.6594399999999999,-0.6630590000000001,-0.652724,-0.24522,-0.220532,-0.249092,-0.30806300000000003,-0.314136,0.141783,-0.057685,0.810161,0.185828,-1.057295,0.164303,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
18793,0,0.253137,0.429413,0.507582,0.564381,0.201876,0.28441900000000003,-0.328039,-0.10044,-0.08338200000000001,-0.16861099999999998,-0.180397,-0.183229,-0.254006,-0.905498,0.810161,0.185828,-1.057295,-0.703588,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
14494,0,0.253137,0.727615,0.721105,0.569082,0.600621,0.63005,0.695769,-0.10044,-0.12852,-0.0791,-0.12582000000000002,-0.117776,-0.124626,-0.365981,0.810161,0.185828,0.858557,-0.595102,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
8423,0,-1.486041,-0.5911390000000001,-0.653033,0.7406510000000001,-0.612278,-0.577099,-0.401302,-0.17741800000000002,4.03437,-0.075692,0.027188,0.670741,-0.069499,0.404759,-1.234323,-1.079457,-1.057295,0.815221,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
20362,1,0.253137,-0.614267,-0.690983,-0.657741,0.558325,-0.183225,-0.403938,-0.341942,-0.196227,4.2004150000000005,0.33026700000000003,-0.314136,-0.058474,0.635981,-1.234323,-1.079457,-1.057295,0.055816,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,0.234917
7972,0,0.253137,0.162405,-0.06046,-0.118953,-0.087747,-0.07524199999999999,0.030867,-0.235379,0.177333,-0.182129,0.012826,0.669694,0.105332,0.25061100000000003,-1.234323,0.185828,-1.057295,0.489762,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
27379,0,0.253137,4.640244,4.9412980000000015,5.246909,5.84767,-0.640754,-0.629854,0.624067,0.523636,0.7564930000000001,-0.221122,-0.313743,-0.29338200000000003,1.869164,-1.234323,0.185828,-1.057295,0.598248,0.014861,0.111736,0.13886500000000002,0.188746,-0.647565
8442,0,-1.486041,-0.301412,-0.306271,-0.260542,-0.215911,-0.6630590000000001,-0.652724,-0.221191,-0.164196,-0.234211,-0.30806300000000003,-0.314136,-0.29338200000000003,-1.059646,-1.234323,-1.079457,-1.057295,1.032193,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
1659,0,-0.616452,-0.685171,-0.690983,-0.616629,-0.672497,-0.6630590000000001,-0.539682,-0.341942,-0.072488,-0.29680100000000004,-0.30806300000000003,0.126496,0.342602,0.173537,0.810161,0.185828,0.858557,-0.486615,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-1.530046
23525,0,0.253137,1.7002959999999998,1.623742,1.747627,1.995966,2.219016,2.26227,0.014032,0.0085,0.0592,0.103341,0.103391,0.061005,0.096463,0.810161,0.185828,-1.057295,1.249166,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
1555,0,0.253137,-0.094322,-0.10351,-0.0565,0.047085,0.072909,-0.044141,-0.341942,-0.17018599999999998,-0.012818,-0.21142,-0.235788,-0.238143,-0.443054,-1.234323,-1.079457,0.858557,-0.812074,0.904712,1.782348,0.13886500000000002,0.188746,0.234917
12421,0,-0.616452,-0.641224,-0.551421,-0.468017,0.15645499999999998,0.29180500000000004,-0.024126,0.263081,0.375636,2.761699,3.415439,2.147958,2.327451,2.56283,0.810161,-1.079457,-1.057295,1.466139,-0.874991,-0.7235699999999999,-0.696663,-0.6665989999999999,-0.647565
1914,0,0.253137,5.5191919999999985,-0.147347,-0.612332,-0.41003,-0.557131,-0.527794,-0.281566,-0.059554,0.6622100000000001,-0.29982800000000004,-0.248683,-0.29338200000000003,2.17746,-1.234323,0.185828,0.858557,0.164303,0.014861,0.111736,-0.696663,-0.6665989999999999,0.234917
8947,0,0.253137,-0.605766,-0.583625,-0.553181,-0.535333,-0.514891,-0.498459,-0.273536,-0.207381,-0.278854,-0.28725300000000004,-0.292667,-0.27431300000000003,-0.905498,-1.234323,1.451114,-1.057295,1.900084,0.014861,0.111736,0.13886500000000002,0.188746,0.234917
2902,0,1.992316,-0.64959,-0.680094,-0.6714399999999999,-0.670554,-0.6499,-0.647267,-0.281566,-0.25699,-0.29680100000000004,-0.24423000000000006,-0.314136,-0.256818,0.327685,-1.234323,-1.079457,-1.057295,0.381275,-0.874991,-0.7235699999999999,1.809921,1.899436,-0.647565
