"id","day_of_week","is_weekend","temperature"
419,1,0,0.818962538968093
420,1,0,0.818962538968093
421,1,0,0.818962538968093
422,1,0,0.818962538968093
423,1,0,0.818962538968093
424,1,0,0.818962538968093
425,1,0,0.818962538968093
426,1,0,0.818962538968093
427,1,0,0.735053936115305
428,1,0,0.735053936115305
429,1,0,0.735053936115305
430,1,0,0.735053936115305
431,1,0,0.735053936115305
432,1,0,0.703390312397271
433,1,0,0.703390312397271
434,1,0,0.703390312397271
435,1,0,0.703390312397271
436,1,0,0.703390312397271
437,2,0,0.703390312397271
438,2,0,0.703390312397271
439,2,0,0.703390312397271
440,2,0,0.703390312397271
441,2,0,0.703390312397271
442,2,0,0.660644420377926
443,2,0,0.703390312397271
444,2,0,0.703390312397271
445,2,0,0.703390312397271
446,2,0,0.703390312397271
447,2,0,0.703390312397271
448,2,0,0.703390312397271
449,2,0,0.703390312397271
450,2,0,0.703390312397271
451,2,0,0.703390312397271
452,2,0,0.704973493583173
453,2,0,0.704973493583173
454,2,0,0.704973493583173
455,2,0,0.704973493583173
456,2,0,0.704973493583173
457,2,0,0.697057587653665
458,2,0,0.697057587653665
459,2,0,0.697057587653665
460,2,0,0.697057587653665
461,2,0,0.697057587653665
462,2,0,0.703390312397271
463,2,0,0.703390312397271
464,2,0,0.703390312397271
465,2,0,0.703390312397271
466,2,0,0.703390312397271
467,2,0,0.735053936115305
468,2,0,0.735053936115305
469,2,0,0.735053936115305
470,2,0,0.735053936115305
471,2,0,0.735053936115305
472,2,0,0.850626162686127
473,2,0,0.850626162686127
474,2,0,0.850626162686127
475,2,0,0.850626162686127
476,2,0,0.850626162686127
477,2,0,0.966198389256948
478,2,0,0.966198389256948
479,2,0,0.966198389256948
480,2,0,0.966198389256948
481,2,0,0.966198389256948
482,2,0,1.17042876223827
483,2,0,1.17042876223827
484,2,0,1.17042876223827
485,2,0,1.17042876223827
486,2,0,1.17042876223827
487,2,0,1.2020923859563
488,2,0,1.2020923859563
489,2,0,1.2020923859563
490,2,0,1.2020923859563
491,2,0,1.2020923859563
492,2,0,1.31608143134122
493,2,0,1.31608143134122
494,2,0,1.31608143134122
495,2,0,1.31608143134122
496,2,0,1.31608143134122
497,2,0,1.28283462643728
498,2,0,1.28283462643728
499,2,0,1.28283462643728
500,2,0,1.28283462643728
501,2,0,1.28283462643728
502,2,0,1.24958782153335
503,2,0,1.24958782153335
504,2,0,1.24958782153335
505,2,0,1.24958782153335
506,2,0,1.24958782153335
507,2,0,1.13559877614843
508,2,0,1.13559877614843
509,2,0,1.13559877614843
510,2,0,1.13559877614843
511,2,0,1.13559877614843
512,2,0,0.963032026885146
513,2,0,0.963032026885146
514,2,0,0.963032026885146
515,2,0,0.963032026885146
516,2,0,0.963032026885146
517,2,0,0.977280657558261
518,2,0,0.977280657558261
519,2,0,0.977280657558261
520,2,0,0.977280657558261
521,2,0,0.977280657558261
522,2,0,0.977280657558261
523,2,0,0.977280657558261
524,2,0,0.977280657558261
525,2,0,0.977280657558261
526,2,0,0.977280657558261
527,2,0,0.893372054705473
528,2,0,0.893372054705473
529,2,0,0.893372054705473
530,2,0,0.893372054705473
531,2,0,0.893372054705473
532,2,0,0.93928430909662
533,2,0,0.93928430909662
534,2,0,0.93928430909662
535,2,0,0.93928430909662
536,2,0,0.93928430909662
537,3,0,0.906037504192686
538,3,0,0.906037504192686
539,3,0,0.906037504192686
540,3,0,0.906037504192686
541,3,0,0.906037504192686
542,3,0,0.823712082525798
543,3,0,0.545072193807104
544,3,0,0.545072193807104
545,3,0,0.545072193807104
546,3,0,0.545072193807104
547,3,0,0.545072193807104
548,3,0,0.545072193807104
549,3,0,0.545072193807104
550,3,0,0.545072193807104
551,3,0,0.545072193807104
552,3,0,0.507075845345464
553,3,0,0.507075845345464
554,3,0,0.507075845345464
555,3,0,0.507075845345464
556,3,0,0.507075845345464
557,3,0,0.418417698934971
558,3,0,0.418417698934971
559,3,0,0.418417698934971
560,3,0,0.418417698934971
561,3,0,0.418417698934971
562,3,0,0.502326301787759
563,3,0,0.502326301787759
564,3,0,0.502326301787759
565,3,0,0.502326301787759
566,3,0,0.502326301787759
567,3,0,0.507075845345464
568,3,0,0.507075845345464
569,3,0,0.507075845345464
570,3,0,0.507075845345464
571,3,0,0.507075845345464
572,3,0,0.576735817525138
573,3,0,0.576735817525138
574,3,0,0.576735817525138
575,3,0,0.576735817525138
576,3,0,0.576735817525138
577,3,0,0.573569455153334
578,3,0,0.573569455153334
579,3,0,0.573569455153334
580,3,0,0.573569455153334
581,3,0,0.573569455153334
582,3,0,0.69230804409596
583,3,0,0.69230804409596
584,3,0,0.69230804409596
585,3,0,0.69230804409596
586,3,0,0.69230804409596
587,3,0,0.883872967590062
588,3,0,0.883872967590062
589,3,0,0.883872967590062
590,3,0,0.883872967590062
591,3,0,0.883872967590062
592,3,0,1.0089442812763
593,3,0,1.0089442812763
594,3,0,1.0089442812763
595,3,0,1.0089442812763
596,3,0,1.0089442812763
597,3,0,0.89020569233367
598,3,0,0.89020569233367
599,3,0,0.89020569233367
600,3,0,0.89020569233367
601,3,0,0.89020569233367
602,3,0,0.818962538968093
603,3,0,0.818962538968093
604,3,0,0.818962538968093
605,3,0,0.818962538968093
606,3,0,0.818962538968093
607,3,0,0.735053936115305
608,3,0,0.735053936115305
609,3,0,0.735053936115305
610,3,0,0.735053936115305
611,3,0,0.735053936115305
612,3,0,0.703390312397271
613,3,0,0.703390312397271
614,3,0,0.703390312397271
615,3,0,0.703390312397271
616,3,0,0.703390312397271
617,3,0,0.660644420377926
618,3,0,0.660644420377926
619,3,0,0.660644420377926
620,3,0,0.660644420377926
621,3,0,0.660644420377926
622,3,0,0.545072193807104
623,3,0,0.545072193807104
624,3,0,0.545072193807104
625,3,0,0.545072193807104
626,3,0,0.545072193807104
627,3,0,0.545072193807104
628,3,0,0.545072193807104
629,3,0,0.545072193807104
630,3,0,0.545072193807104
631,3,0,0.545072193807104
632,3,0,0.386754075216937
633,3,0,0.386754075216937
634,3,0,0.386754075216937
635,3,0,0.386754075216937
636,3,0,0.386754075216937
637,4,0,0.424750423678577
638,4,0,0.424750423678577
639,4,0,0.424750423678577
640,4,0,0.424750423678577
641,4,0,0.386754075216937
642,4,0,0.386754075216937
643,4,0,0.386754075216937
644,4,0,0.386754075216937
645,4,0,0.502326301787759
646,4,0,0.502326301787759
647,4,0,0.502326301787759
648,4,0,0.502326301787759
649,4,0,0.502326301787759
650,4,0,0.464329953326119
651,4,0,0.464329953326119
652,4,0,0.464329953326119
653,4,0,0.464329953326119
654,4,0,0.464329953326119
655,4,0,0.538739469063498
656,4,0,0.538739469063498
657,4,0,0.538739469063498
658,4,0,0.538739469063498
659,4,0,0.538739469063498
660,4,0,0.467496315697922
661,4,0,0.467496315697922
662,4,0,0.467496315697922
663,4,0,0.467496315697922
664,4,0,0.467496315697922
665,4,0,0.538739469063498
666,4,0,0.538739469063498
667,4,0,0.538739469063498
668,4,0,0.538739469063498
669,4,0,0.538739469063498
670,4,0,0.581485361082842
671,4,0,0.581485361082842
672,4,0,0.581485361082842
673,4,0,0.581485361082842
674,4,0,0.581485361082842
675,4,0,0.614732165986777
676,4,0,0.614732165986777
677,4,0,0.614732165986777
678,4,0,0.614732165986777
679,4,0,0.614732165986777
680,4,0,0.614732165986777
681,4,0,0.614732165986777
682,4,0,0.614732165986777
683,4,0,0.614732165986777
684,4,0,0.614732165986777
685,4,0,0.811046633038585
686,4,0,0.811046633038585
687,4,0,0.811046633038585
688,4,0,0.811046633038585
689,4,0,0.811046633038585
690,4,0,0.823712082525798
691,4,0,0.823712082525798
692,4,0,0.823712082525798
693,4,0,0.823712082525798
694,4,0,0.823712082525798
695,4,0,0.77779982813465
696,4,0,0.77779982813465
697,4,0,0.77779982813465
698,4,0,0.77779982813465
699,4,0,0.77779982813465
700,4,0,0.659061239192024
701,4,0,0.659061239192024
702,4,0,0.659061239192024
703,4,0,0.659061239192024
704,4,0,0.659061239192024
705,4,0,0.545072193807104
706,4,0,0.545072193807104
707,4,0,0.545072193807104
708,4,0,0.545072193807104
709,4,0,0.545072193807104
710,4,0,0.545072193807104
711,4,0,0.545072193807104
712,4,0,0.545072193807104
713,4,0,0.545072193807104
714,4,0,0.545072193807104
715,4,0,0.507075845345464
716,4,0,0.507075845345464
717,4,0,0.507075845345464
718,4,0,0.507075845345464
719,4,0,0.507075845345464
720,4,0,0.545072193807104
721,4,0,0.545072193807104
722,4,0,0.545072193807104
723,4,0,0.545072193807104
724,4,0,0.545072193807104
725,4,0,0.545072193807104
726,4,0,0.545072193807104
727,4,0,0.545072193807104
728,4,0,0.545072193807104
729,4,0,0.545072193807104
730,4,0,0.545072193807104
731,4,0,0.545072193807104
732,4,0,0.545072193807104
733,4,0,0.545072193807104
734,4,0,0.545072193807104
735,5,1,0.545072193807104
736,5,1,0.545072193807104
737,5,1,0.545072193807104
738,5,1,0.545072193807104
739,5,1,0.545072193807104
740,5,1,0.545072193807104
741,5,1,0.583068542268745
742,5,1,0.583068542268745
743,5,1,0.583068542268745
744,5,1,0.583068542268745
745,5,1,0.583068542268745
746,5,1,0.583068542268745
747,5,1,0.583068542268745
748,5,1,0.583068542268745
749,5,1,0.583068542268745
750,5,1,0.583068542268745
751,5,1,0.583068542268745
752,5,1,0.583068542268745
753,5,1,0.583068542268745
754,5,1,0.583068542268745
755,5,1,0.703390312397271
756,5,1,0.703390312397271
757,5,1,0.703390312397271
758,5,1,0.703390312397271
759,5,1,0.703390312397271
760,5,1,0.78729891525006
761,5,1,0.78729891525006
762,5,1,0.78729891525006
763,5,1,0.78729891525006
764,5,1,0.78729891525006
765,5,1,0.974114295186456
766,5,1,0.974114295186456
767,5,1,0.974114295186456
768,5,1,0.974114295186456
769,5,1,0.974114295186456
770,5,1,1.14193150089203
771,5,1,1.14193150089203
772,5,1,1.14193150089203
773,5,1,1.14193150089203
774,5,1,1.14193150089203
775,5,1,1.31608143134122
776,5,1,1.31608143134122
777,5,1,1.31608143134122
778,5,1,1.31608143134122
779,5,1,1.31608143134122
780,5,1,1.35407777980286
781,5,1,1.35407777980286
782,5,1,1.35407777980286
783,5,1,1.35407777980286
784,5,1,1.35407777980286
785,5,1,1.24958782153335
786,5,1,1.24958782153335
787,5,1,1.24958782153335
788,5,1,1.24958782153335
789,5,1,1.24958782153335
790,5,1,1.21634101662941
791,5,1,1.21634101662941
792,5,1,1.21634101662941
793,5,1,1.21634101662941
794,5,1,1.21634101662941
795,5,1,1.10076879005859
796,5,1,1.10076879005859
797,5,1,1.10076879005859
798,5,1,1.10076879005859
799,5,1,1.10076879005859
800,5,1,0.866457974545144
801,5,1,0.866457974545144
802,5,1,0.866457974545144
803,5,1,0.866457974545144
804,5,1,0.866457974545144
805,5,1,0.703390312397271
806,5,1,0.703390312397271
807,5,1,0.703390312397271
808,5,1,0.703390312397271
809,5,1,0.703390312397271
810,5,1,0.583068542268745
811,5,1,0.583068542268745
812,5,1,0.583068542268745
813,5,1,0.583068542268745
814,5,1,0.583068542268745
815,5,1,0.583068542268745
816,5,1,0.583068542268745
817,5,1,0.583068542268745
818,5,1,0.583068542268745
819,5,1,0.583068542268745
820,5,1,0.583068542268745
821,5,1,0.583068542268745
822,5,1,0.583068542268745
823,5,1,0.583068542268745
824,5,1,0.583068542268745
825,5,1,0.583068542268745
826,5,1,0.583068542268745
827,5,1,0.583068542268745
828,5,1,0.583068542268745
829,5,1,0.583068542268745
830,5,1,0.628980796659893
831,5,1,0.628980796659893
832,5,1,0.628980796659893
833,5,1,0.628980796659893
834,5,1,0.628980796659893
835,6,1,0.703390312397271
836,6,1,0.703390312397271
837,6,1,0.703390312397271
838,6,1,0.703390312397271
839,6,1,0.703390312397271
840,6,1,0.628980796659893
841,6,1,0.625814434288089
842,6,1,0.625814434288089
843,6,1,0.625814434288089
844,6,1,0.625814434288089
845,6,1,0.576735817525138
846,6,1,0.576735817525138
847,6,1,0.576735817525138
848,6,1,0.576735817525138
849,6,1,0.576735817525138
850,6,1,0.659061239192024
851,6,1,0.659061239192024
852,6,1,0.659061239192024
853,6,1,0.659061239192024
854,6,1,0.659061239192024
855,6,1,0.703390312397271
856,6,1,0.703390312397271
857,6,1,0.703390312397271
858,6,1,0.703390312397271
859,6,1,0.703390312397271
860,6,1,0.861708430987439
861,6,1,0.861708430987439
862,6,1,0.861708430987439
863,6,1,0.861708430987439
864,6,1,0.861708430987439
865,6,1,0.936117946724817
866,6,1,1.16726239986646
867,6,1,1.16726239986646
868,6,1,1.16726239986646
869,6,1,1.16726239986646
870,6,1,1.0089442812763
871,6,1,1.0089442812763
872,6,1,1.0089442812763
873,6,1,1.0089442812763
874,6,1,1.0089442812763
875,6,1,0.899704779449078
876,6,1,0.899704779449078
877,6,1,0.899704779449078
878,6,1,0.899704779449078
879,6,1,0.899704779449078
880,6,1,0.818962538968093
881,6,1,0.818962538968093
882,6,1,0.818962538968093
883,6,1,0.818962538968093
884,6,1,0.818962538968093
885,6,1,0.741386660858912
886,6,1,0.741386660858912
887,6,1,0.741386660858912
888,6,1,0.741386660858912
889,6,1,0.741386660858912
890,6,1,0.741386660858912
891,6,1,0.741386660858912
892,6,1,0.741386660858912
893,6,1,0.741386660858912
894,6,1,0.741386660858912
895,6,1,0.741386660858912
896,6,1,0.741386660858912
897,6,1,0.741386660858912
898,6,1,0.741386660858912
899,6,1,0.741386660858912
900,0,0,0.660644420377926
901,0,0,0.660644420377926
902,0,0,0.660644420377926
903,0,0,0.660644420377926
904,0,0,0.660644420377926
905,0,0,0.628980796659893
906,0,0,0.502326301787759
907,0,0,0.502326301787759
908,0,0,0.502326301787759
909,0,0,0.502326301787759
910,0,0,0.545072193807104
911,0,0,0.545072193807104
912,0,0,0.545072193807104
913,0,0,0.545072193807104
914,0,0,0.545072193807104
915,0,0,0.545072193807104
916,0,0,0.545072193807104
917,0,0,0.545072193807104
918,0,0,0.545072193807104
919,0,0,0.545072193807104
920,0,0,0.660644420377926
921,0,0,0.660644420377926
922,0,0,0.660644420377926
923,0,0,0.660644420377926
924,0,0,0.660644420377926
925,0,0,0.698640768839566
926,0,0,0.698640768839566
927,0,0,0.698640768839566
928,0,0,0.698640768839566
929,0,0,0.698640768839566
930,0,0,1.12451650784712
931,0,0,1.12451650784712
932,0,0,1.31608143134122
933,0,0,1.31608143134122
934,0,0,1.31608143134122
935,0,0,1.31608143134122
936,0,0,1.31608143134122
937,0,0,1.59947086361762
938,0,0,1.59947086361762
939,0,0,1.59947086361762
940,0,0,1.59947086361762
941,0,0,1.59947086361762
942,0,0,1.63905039326516
943,0,0,1.63905039326516
944,0,0,1.63905039326516
945,0,0,1.63905039326516
946,0,0,1.63905039326516
947,0,0,1.72137581493205
948,0,0,1.72137581493205
949,0,0,1.72137581493205
950,0,0,1.72137581493205
951,0,0,1.72137581493205
952,0,0,1.57413996464319
953,0,0,1.57413996464319
954,0,0,1.57413996464319
955,0,0,1.57413996464319
956,0,0,1.57413996464319
957,0,0,1.45381819451466
958,0,0,1.45381819451466
959,0,0,1.45381819451466
960,0,0,1.45381819451466
961,0,0,1.45381819451466
962,0,0,1.17359512461007
963,0,0,1.17359512461007
964,0,0,1.17359512461007
965,0,0,1.17359512461007
966,0,0,1.17359512461007
967,0,0,0.977280657558261
968,0,0,0.977280657558261
969,0,0,0.977280657558261
970,0,0,0.977280657558261
971,0,0,0.977280657558261
972,0,0,0.856958887429733
973,0,0,0.856958887429733
974,0,0,0.856958887429733
975,0,0,0.856958887429733
976,0,0,0.856958887429733
977,0,0,0.660644420377926
978,0,0,0.660644420377926
979,0,0,0.660644420377926
980,0,0,0.660644420377926
981,0,0,0.660644420377926
982,0,0,0.622648071916286
983,0,0,0.622648071916286
984,0,0,0.622648071916286
985,0,0,0.622648071916286
986,0,0,0.622648071916286
987,1,0,0.583068542268745
988,1,0,0.583068542268745
989,1,0,0.583068542268745
990,1,0,0.583068542268745
991,1,0,0.583068542268745
992,1,0,0.540322650249399
993,1,0,0.355090451498903
994,1,0,0.355090451498903
995,1,0,0.355090451498903
996,1,0,0.355090451498903
997,1,0,0.312344559479558
998,1,0,0.312344559479558
